Xc1	Xc2	Xp1	Xp2	Xi1	Xi2	Xs1	Xs2	Xs3	Xs4	Xs5	Xs6	Xs7	Xs8	Xs9	Xs10	Xs11	Xs12	Xs13	Xs14
1	1	1	1	0.022	0.089	0.085	0.027	0.013	0.033	0.018	0.034	0.029	0.045	0.321	0.02	0.213	0.045	0.021	0.59
1	1	1	1	0.285	0.011	0.024	0.024	0.282	0.157	0.013	0.059	0.083	0.02	0.027	0.018	0.08	0.021	0.01	0.136
1	1	1	1	0.174	0.017	0.127	0.083	0.178	0.122	0.048	0.031	0.02	0.394	0.04	0.178	0.024	0.16	0.027	0.011
1	1	1	1	0.022	0.026	0.02	0.026	0.218	0.556	0.055	0.005	0.068	0.054	0.371	0.023	0.028	0.026	0.068	0.02
1	1	0.999	1	0.021	0.327	0.014	0.033	0.027	0.035	0.236	0.105	0.16	0.061	0.023	0.014	0.004	0.015	0.015	0.038
1	0.887	1	1	0.005	0.014	0.009	0.095	0.014	0.03	0.011	0.027	0.013	0.014	0.032	0.013	0.068	0.095	0.021	0.013
1	1	1	1	0.025	0.052	0.072	0.155	0.033	0.103	0.025	0.026	0.108	0.509	0.008	0.027	0.015	0.03	0.014	0.019
1	1	1	1	0.034	0.022	0.114	0.104	0.106	0.185	0.037	0.029	0.04	0.331	0.023	0.059	0.085	0.026	0.021	0.06
1	1	1	1	0.155	0.017	0.142	0.051	0.078	0.15	0.222	0.032	0.018	0.096	0.17	0.184	0.021	0.013	0.033	0.028
1	0.993	1	1	0.029	0.005	0.016	0.025	0.014	0.016	0.012	0.012	0.006	0.003	0.02	0.015	0.007	0.016	0.016	0.004
1	1	1	1	0.023	0.021	0.026	0.017	0.013	0.086	0.017	0.007	0.019	0.1	0.129	0.024	0.032	0.037	0.186	0.073
1	1	1	1	0.017	0.057	0.027	0.017	0.018	0.028	0.034	0.015	0.012	0.086	0.07	0.015	0.014	0.016	0.071	0.064
1	1	1	1	0.032	0.049	0.102	0.025	0.006	0.173	0.025	0.141	0.012	0.023	0.025	0.048	0.057	0.021	0.063	0.022
1	1	1	1	0.011	0.217	0.025	0.013	0.024	0.103	0.011	0.072	0.02	0.023	0.05	0.139	0.006	0.021	0.046	0.088
1	1	1	1	0.101	0.048	0.098	0.021	0.024	0.023	0.032	0.063	0.012	0.044	0.011	0.009	0.022	0.017	0.326	0.119
0.996	1	1	1	0.024	0.021	0.026	0.28	0.023	0.01	0.013	0.03	0.04	0.179	0.015	0.022	0.026	0.077	0.019	0.033
1	1	1	1	0.056	0.012	0.013	0.012	0.013	0.262	0.033	0.032	0.117	0.001	0.037	0.178	0.234	0.03	0.063	0.107
0.987	1	1	1	0.15	0.033	0.015	0.008	0.012	0.023	0.045	0.034	0.164	0.048	0.082	0.02	0.231	0.193	0.133	0.085
1	1	1	0.999	0.078	0.012	0.069	0.013	0.035	0.107	0.022	0.161	0.006	0.025	0.1	0.037	0.024	0.025	0.015	0.095
1	1	1	1	0.075	0.05	0.023	0.381	0.028	0.114	0.159	0.012	0.031	0.037	0.32	0.011	0.127	0.029	0.177	0.062
1	0.998	1	1	0.146	0.044	0.012	0.016	0.13	0.034	0.017	0.018	0.016	0.008	0.061	0.432	0.031	0.026	0.011	0.033
1	1	1	1	0.039	0.013	0.024	0.005	0.009	0.05	0.006	0.071	0.17	0.171	0.019	0.331	0.011	0.026	0.023	0.069
1	1	1	1	0.064	0.063	0.104	0.079	0.326	0.011	0.079	0.016	0.02	0.011	0.018	0.02	0.025	0.063	0.049	0.016
0.994	1	0.969	1	0.103	0.016	0.063	0.153	0.016	0.058	0.06	0.026	0.024	0.014	0.104	0.021	0.028	0.125	0.043	0.019
1	1	1	0.993	0.044	0.088	0.033	0.023	0.065	0.026	0.111	0.068	0.027	0.036	0.179	0.014	0.109	0.047	0.036	0.044
1	1	1	1	0.049	0.015	0.014	0.011	0.006	0.058	0.004	0.041	0.049	0.064	0.014	0.016	0.012	0.124	0.024	0.02
1	1	1	1	0.09	0.042	0.009	0.015	0.083	0.038	0.097	0.038	0.013	0.008	0.032	0.02	0.074	0.019	0.023	0.037
1	1	1	1	0.096	0.028	0.043	0.241	0.184	0.49	0.073	0.098	0.035	0.078	0.032	0.061	0.095	0.087	0.021	0.04
1	1	1	1	0.049	0.003	0.011	0.005	0.052	0.016	0.019	0.024	0.008	0.01	0.019	0.021	0.029	0.133	0.015	0.016
1	1	1	1	0.035	0.039	0.099	0.242	0.021	0.015	0.123	0.093	0.034	0.018	0.011	0.028	0.018	0.018	0.036	0.051
1	1	1	1	0.017	0.014	0.013	0.06	0.042	0.082	0.054	0.038	0.015	0.071	0.186	0.02	0.065	0.022	0.017	0.019
1	1	1	1	0.079	0.08	0.085	0.049	0.044	0.016	0.165	0.041	0.074	0.05	0.021	0.027	0.062	0.177	0.022	0.045
1	1	1	0.997	0.014	0.059	0.044	0.029	0.109	0.091	0.017	0.059	0.062	0.018	0.041	0.013	0.022	0.084	0.023	0.012
1	0.999	0.999	1	0.012	0.008	0.079	0.051	0.016	0.024	0.011	0.015	0.086	0.116	0.007	0.157	0.007	0.128	0.029	0.032
1	0.997	1	1	0.097	0.052	0.059	0.234	0.016	0.031	0.054	0.09	0.017	0.132	0.044	0.033	0.019	0.013	0.062	0.082
1	1	1	1	0.104	0.071	0.026	0.069	0.048	0.062	0.014	0.397	0.029	0.134	0.029	0.47	0.103	0.057	0.027	0.018
1	0.996	1	1	0.077	0.05	0.015	0.01	0.015	0.017	0.083	0.013	0.014	0.013	0.119	0.013	0.018	0.007	0.063	0.015
1	1	1	1	0.229	0.071	0.089	0.155	0.05	0.197	0.037	0.112	0.14	0.026	0.026	0.148	0.022	0.261	0.112	0.225
1	1	1	1	0.051	0.015	0.026	0.019	0.044	0.004	0.004	0.01	0.058	0.018	0.041	0.016	0.07	0.009	0.009	0.009
1	1	1	1	0.093	0.043	0.02	0.015	0.081	0.026	0.019	0.085	0.01	0.018	0.008	0.425	0.308	0.042	0.016	0.008
1	1	1	1	0.026	0.183	0.071	0.037	0.108	0.026	0.012	0.023	0.192	0.012	0.054	0.008	0.025	0.014	0.049	0.038
1	1	1	1	0.024	0.013	0.025	0.026	0.16	0.054	0.024	0.148	0.092	0.024	0.04	0.088	0.023	0.133	0.371	0.136
0.987	1	1	1	0.02	0.022	0.054	0.053	0.028	0.064	0.018	0.031	0.509	0.039	0.226	0.025	0.049	0.178	0.043	0.019
1	1	1	1	0.119	0.743	0.086	0.326	0.369	0.094	0.321	0.293	0.06	0.033	0.144	0.149	0.226	0.268	0.21	0.049
1	1	1	1	0.012	0.014	0.014	0.006	0.005	0.009	0.032	0.021	0.121	0.009	0.005	0.008	0.005	0.022	0.017	0.054
1	1	0.937	1	0.061	0.202	0.01	0.01	0.113	0.108	0.018	0.019	0.058	0.018	0.016	0.019	0.013	0.013	0.067	0.083
1	1	1	1	0.306	0.166	0.02	0.063	0.065	0.067	0.023	0.059	0.061	0.016	0.137	0.012	0.082	0.455	0.336	0.031
1	1	1	1	0.024	0.152	0.07	0.033	0.044	0.047	0.167	0.035	0.046	0.058	0.347	0.238	0.389	0.111	0.031	0.354
0.999	1	1	0.999	0.069	0.017	0.067	0.354	0.022	0.018	0.124	0.027	0.027	0.047	0.017	0.017	0.035	0.149	0.086	0.014
1	0.999	1	1	0.274	0.038	0.064	0.058	0.409	0.501	0.056	0.016	0.801	0.577	0.145	0.057	0.317	0.398	0.079	0.104
1	0.999	1	1	0.051	0.024	0.079	0.042	0.017	0.016	0.063	0.029	0.27	0.03	0.389	0.079	0.035	0.013	0.059	0.028
1	1	1	1	0.039	0.058	0.032	0.023	0.067	0.159	0.112	0.068	0.157	0.016	0.088	0.153	0.017	0.047	0.032	0.024
1	1	1	1	0.061	0.079	0.019	0.021	0.132	0.154	0.029	0.055	0.092	0.039	0.025	0.287	0.115	0.123	0.033	0.15
1	1	1	1	0.096	0.058	0.023	0.085	0.417	0.129	0.049	0.22	0.117	0.029	0.371	0.161	0.141	0.073	0.075	0.075
1	1	1	1	0.008	0.01	0.004	0.009	0.032	0.01	0.022	0.019	0.049	0.131	0.011	0.027	0.013	0.01	0.018	0.021
1	0.995	1	1	0.179	0.005	0.022	0.007	0.018	0.093	0.022	0.21	0.289	0.081	0.425	0.033	0.009	0.058	0.074	0.024
1	1	1	1	0.011	0.007	0.012	0.015	0.003	0.002	0.054	0.005	0.003	0.003	0.015	0.021	0.011	0.007	0.005	0.009
1	1	1	1	0.026	0.02	0.049	0.02	0.034	0.061	0.056	0.01	0.014	0.147	0.302	0.014	0.098	0.07	0.01	0.083
1	1	1	1	0.389	0.027	0.03	0.07	0.078	0.034	0.168	0.026	0.039	0.021	0.133	0.139	0.052	0.065	0.119	0.019
1	1	1	1	0.017	0.033	0.047	0.052	0.127	0.279	0.201	0.011	0.15	0.091	0.034	0.135	0.022	0.013	0.185	0.529
1	1	1	1	0.088	0.028	0.123	0.177	0.021	0.016	0.003	0.066	0.013	0.027	0.011	0.01	0.039	0.022	0.025	0.069
1	1	0.999	1	0.01	0.01	0.05	0.045	0.015	0.007	0.142	0.045	0.058	0.005	0.021	0.014	0.02	0.032	0.02	0.013
1	1	1	1	0.025	0.018	0.02	0.069	0.025	0.057	0.03	0.087	0.042	0.019	0.074	0.01	0.056	0.066	0.123	0.194
1	1	1	1	0.078	0.038	0.034	0.092	0.035	0.112	0.224	0.026	0.024	0.069	0.262	0.032	0.025	0.092	0.029	0.234
1	1	1	1	0.204	0.035	0.049	0.054	0.03	0.016	0.073	0.051	0.097	0.022	0.117	0.037	0.047	0.036	0.238	0.075
1	1	1	1	0.072	0.014	0.022	0.062	0.048	0.027	0.014	0.012	0.028	0.077	0.01	0.02	0.039	0.126	0.031	0.01
1	1	1	1	0.034	0.018	0.088	0.159	0.016	0.53	0.06	0.008	0.283	0.043	0.011	0.023	0.036	0.029	0.012	0.013
0.999	1	1	1	0.006	0.008	0.044	0.032	0.009	0.008	0.005	0.025	0.003	0.024	0.054	0.005	0.018	0.006	0.019	0.013
1	1	1	1	0.011	0.011	0.021	0.005	0.019	0.012	0.063	0.052	0.009	0.013	0.02	0.067	0.009	0.015	0.01	0.027
1	1	1	1	0.2	0.021	0.065	0.022	0.152	0.033	0.035	0.018	0.086	0.152	0.111	0.027	0.014	0.175	0.034	0.056
0.999	1	1	1	0.049	0.007	0.021	0.012	0.014	0.029	0.029	0.005	0.012	0.135	0.045	0.033	0.014	0.01	0.023	0.033
1	1	1	1	0.075	0.594	0.022	0.021	0.008	0.17	0.024	0.016	0.065	0.085	0.039	0.02	0.057	0.272	0.026	0.018
1	1	1	1	0.019	0.01	0.019	0.047	0.012	0.025	0.044	0.218	0.012	0.006	0.021	0.012	0.013	0.044	0.008	0.02
1	1	0.997	1	0.015	0.113	0.029	0.093	0.294	0.027	0.027	0.186	0.056	0.023	0.194	0.307	0.042	0.1	0.059	0.026
1	1	1	1	0.13	0.304	0.074	0.078	0.18	0.256	0.119	0.253	0.03	0.085	0.115	0.255	0.046	0.027	0.09	0.049
1	0.995	1	1	0.106	0.061	0.014	0.018	0.033	0.053	0.011	0.244	0.035	0.016	0.013	0.029	0.513	0.011	0.329	0.015
1	1	1	1	0.022	0.005	0.046	0.027	0.035	0.114	0.02	0.128	0.013	0.071	0.016	0.026	0.124	0.072	0.007	0.009
1	1	1	1	0.109	0.544	0.48	0.095	0.099	0.113	0.13	0.758	0.046	0.126	0.097	0.059	0.386	0.663	0.156	0.118
1	1	1	0.999	0.014	0.02	0.031	0.022	0.025	0.277	0.03	0.102	0.014	0.041	0.198	0.008	0.028	0.254	0.029	0.113
1	1	1	1	0.023	0.004	0.033	0.005	0.012	0.096	0.02	0.01	0.017	0.051	0.092	0.153	0.044	0.005	0.012	0.041
1	1	1	1	0.066	0.321	0.188	0.079	0.024	0.109	0.029	0.131	0.029	0.031	0.054	0.039	0.035	0.058	0.069	0.036
1	1	1	1	0.017	0.048	0.01	0.041	0.01	0.022	0.058	0.014	0.113	0.04	0.012	0.023	0.012	0.004	0.08	0.025
1	0.98	1	1	0.174	0.019	0.141	0.021	0.04	0.022	0.045	0.042	0.041	0.02	0.418	0.125	0.113	0.024	0.047	0.025
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
