X1	X2	X3	X4	X1.1	X2.1	X3.1	X4.1	X1.2	X2.2	X3.2	X4.2
1.75045839115004	0.165260947630651	1.42654693379397	2.07436984850612	1.74838189965305	0.177311588282571	1.40085118661921	2.09591261268688	1.74838189965305	0.165260947630651	1.41195495880986	2.08487454955521
2.05603071666425	0.17266450044659	1.71760829578894	2.39445313753957	2.0626909199446	0.170927362866812	1.72767328872565	2.39770855116355	2.0626909199446	0.17266450044659	1.70593302896569	2.37505635336122
2.07791606840537	0.238676384032971	1.61011035570075	2.54572178110999	2.07523373027693	0.242360298017579	1.60020754616247	2.55025991439138	2.07523373027693	0.238676384032971	1.52021862533244	2.47820450593869
1.9301872241186	0.331503799573703	1.28043977695414	2.57993467128305	1.95354552143898	0.316377667564038	1.33344529301346	2.57364574986449	1.95354552143898	0.331503799573703	1.225780035037	2.55337937083289
2.02611342217488	0.172543464359855	1.68792823202956	2.36429861232019	2.03570045917869	0.17130554359809	1.69994159372644	2.37145932463095	2.03570045917869	0.172543464359855	1.67177369362284	2.36445115082915
1.9688361860539	0.163794323510639	1.64779931197305	2.28987306013475	1.97269117463272	0.167132408337741	1.64511165429075	2.30027069497469	1.97269117463272	0.163794323510639	1.64517840632311	2.31173732650322
2.22158953366335	0.184209982605724	1.86053796775614	2.58264109957057	2.21034802939824	0.198413478046998	1.82145761242612	2.59923844637035	2.21034802939824	0.184209982605724	1.82759306480931	2.56758805615447
2.34180193485176	0.224136212011593	1.90249495930904	2.78110891039448	2.35858792768445	0.219790893629007	1.92779777617159	2.7893780791973	2.35858792768445	0.224136212011593	1.90040745578208	2.75784362045208
1.83700185501191	0.164778677919304	1.51403564629008	2.15996806373375	1.85508578397149	0.174575005630257	1.51291877293619	2.1972527950068	1.85508578397149	0.164778677919304	1.52307922377088	2.16358749378963
1.95237320462287	0.194333421882775	1.57147969773263	2.33326671151311	1.97896164429659	0.196368842761714	1.59407871248363	2.36384457610955	1.97896164429659	0.194333421882775	1.6011287260448	2.35770089425239
2.28657857351073	0.204319748319743	1.88611186680403	2.68704528021743	2.27988072903441	0.213271812709849	1.86186797612311	2.69789348194571	2.27988072903441	0.204319748319743	1.87126974692421	2.68416169228142
2.02554886898568	0.167531111175492	1.69718789108172	2.35390984688964	2.0360147079785	0.174882809454562	1.69324440144756	2.37878501450944	2.0360147079785	0.167531111175492	1.71681437091637	2.35532970153831
2.06253848298145	0.171734801061456	1.72593827290099	2.3991386930619	2.06689563159081	0.186409962359583	1.70153210536602	2.43225915781559	2.06689563159081	0.171734801061456	1.73274487019528	2.41669762844203
2.25468049094806	0.14639269744737	1.96775080395121	2.5416101779449	2.26548761664535	0.149427733994957	1.97260925801523	2.55836597527546	2.26548761664535	0.14639269744737	1.97440101600292	2.53710445651771
1.9231487664065	0.20865002530675	1.51419471680527	2.33210281600773	1.94103559184761	0.212054597841036	1.52540858007918	2.35666260361604	1.94103559184761	0.20865002530675	1.50758945146222	2.34732622365961
2.22247668559995	0.20623415239453	1.81825774690667	2.62669562429323	2.21968786399204	0.203280634707436	1.82125781996547	2.61811790801862	2.21968786399204	0.20623415239453	1.80079474712311	2.61667178659832
2.19065363700854	0.175374091884744	1.84692041691444	2.53438685710264	2.19088064991398	0.185466908448624	1.82736550935468	2.55439579047328	2.19088064991398	0.175374091884744	1.83946536036193	2.54585746749169
1.78840521631126	0.22614141894193	1.34516803518508	2.23164239743745	1.79338553762011	0.2142539410301	1.37344781320112	2.21332326203911	1.79338553762011	0.22614141894193	1.31245076883484	2.19489914860987
1.90827601402703	0.148999486011321	1.61623702144484	2.20031500660922	1.90859372145671	0.15361799644026	1.6075024484338	2.20968499447962	1.90859372145671	0.148999486011321	1.61413995183101	2.19922464019956
1.6970019030434	0.22496734152327	1.25606591365779	2.13793789242901	1.68888307618174	0.227675476441666	1.24263914235608	2.1351270100074	1.68888307618174	0.22496734152327	1.19847995822275	2.09912580834053
