Xc1	Xc2	Xp1	Xp2	Xi1	Xi2	Xs1	Xs2	Xs3	Xs4	Xs5	Xs6	Xs7	Xs8	Xs9	Xs10	Xs11	Xs12	Xs13	Xs14
1	1	0.435	0.661	1	1	0.391	0.42	0.418	0.426	0.4	0.79	0.42	0.432	0.534	0.721	0.592	0.604	0.429	0.708
0.998	1	0.521	0.595	1	1	0.761	0.502	0.52	0.526	0.554	0.672	0.653	0.527	0.596	0.78	0.81	0.475	0.613	0.599
1	1	0.977	0.52	1	1	0.497	0.618	0.507	0.526	0.723	0.644	0.802	0.574	0.47	0.861	0.577	0.778	0.65	0.797
0.998	1	0.627	0.454	1	1	0.534	0.414	0.515	0.475	0.397	0.567	0.418	0.388	0.441	0.328	0.442	0.398	0.372	0.413
1	1	0.553	0.635	0.999	1	0.663	0.745	0.588	0.634	0.624	0.61	0.56	0.57	0.579	0.591	0.523	0.627	0.661	0.562
1	1	0.614	0.609	0.995	1	0.53	0.54	0.542	0.626	0.611	0.6	0.502	0.593	0.762	0.933	0.881	0.682	0.576	0.825
1	1	0.305	0.356	1	0.974	0.344	0.321	0.632	0.523	0.435	0.388	0.563	0.372	0.403	0.454	0.37	0.382	0.409	0.346
1	1	0.541	0.551	0.991	1	0.595	0.59	0.561	0.597	0.656	0.523	0.61	0.476	0.601	0.866	0.521	0.511	0.521	0.637
1	1	0.577	0.422	1	1	0.466	0.878	0.439	0.489	0.482	0.57	0.55	0.474	0.605	0.5	0.965	0.519	0.464	0.668
0.995	1	0.653	0.46	1	1	0.694	0.397	0.606	0.419	0.421	0.436	0.622	0.385	0.505	0.865	0.462	0.766	0.448	0.382
1	1	0.763	0.518	0.992	1	0.512	0.524	0.627	0.795	0.476	0.466	0.94	0.639	0.674	0.819	0.791	0.505	0.682	0.623
1	1	0.451	0.639	0.988	0.974	0.944	0.523	0.48	0.507	0.692	0.954	0.621	0.56	0.989	0.706	0.66	0.571	0.572	0.62
1	1	0.561	0.421	0.996	0.997	0.378	0.488	0.391	0.354	0.41	0.655	0.364	0.572	0.329	0.426	0.545	0.423	0.505	0.608
1	1	0.457	0.493	1	1	0.725	0.443	0.736	0.614	0.428	0.37	0.417	0.373	0.428	0.483	0.405	0.43	0.454	0.532
0.995	1	0.494	0.418	1	0.985	0.38	0.485	0.622	0.401	0.521	0.47	0.481	0.787	0.675	0.94	0.384	0.895	0.421	0.35
1	0.995	0.566	0.486	1	1	0.509	0.949	0.514	0.431	0.899	0.732	0.496	0.468	0.838	0.602	0.564	0.434	0.663	0.625
0.98	1	0.53	0.537	1	1	0.468	0.868	0.491	0.437	0.506	0.698	0.6	0.515	0.485	0.663	0.621	0.445	0.73	0.409
1	1	0.491	0.505	1	1	0.48	0.949	0.48	0.62	0.594	0.969	0.421	0.883	0.521	0.527	0.509	0.495	0.456	0.49
1	1	0.863	0.552	1	0.997	0.811	0.563	0.794	0.743	0.549	0.546	0.572	0.704	0.701	0.648	0.519	0.817	0.57	0.6
1	1	0.785	0.491	1	1	0.913	0.591	0.569	0.749	0.564	0.798	0.518	0.626	0.679	0.58	0.769	0.659	0.836	0.585
1	1	0.383	0.585	0.999	0.999	0.525	0.385	0.379	0.367	0.368	0.745	0.372	0.591	0.357	0.321	0.718	0.372	0.374	0.848
1	1	0.517	0.481	1	1	0.432	0.505	0.718	0.665	0.562	0.693	0.723	0.526	0.816	0.71	0.656	0.488	0.538	0.557
0.999	1	0.602	0.744	0.999	1	0.679	0.647	0.574	0.563	0.58	0.681	0.651	0.879	0.703	0.848	0.616	0.725	0.71	0.562
1	1	0.596	0.941	1	1	0.745	0.774	0.553	0.758	0.541	0.667	0.542	0.597	0.563	0.757	0.55	0.649	0.563	0.754
1	0.999	0.57	0.796	1	1	0.767	0.531	0.498	0.689	0.954	0.566	0.714	0.622	0.589	0.763	0.785	0.572	0.709	0.466
1	1	0.635	0.522	1	1	0.629	0.508	0.757	0.669	0.563	0.556	0.471	0.574	0.704	0.437	0.529	0.737	0.531	0.472
1	1	0.89	0.827	1	1	0.738	0.68	0.546	0.604	0.637	0.466	0.924	0.727	0.634	0.672	0.533	0.568	0.487	0.572
1	0.998	0.834	0.71	1	1	0.595	0.415	0.38	0.399	0.375	0.397	0.412	0.532	0.529	0.732	0.552	0.449	0.411	0.36
1	1	0.598	0.793	1	1	0.722	0.556	0.503	0.568	0.694	0.669	0.437	0.621	0.888	0.468	0.787	0.837	0.628	0.636
1	1	0.574	0.453	1	1	0.67	0.436	0.528	0.397	0.437	0.603	0.791	0.946	0.803	0.426	0.713	0.716	0.478	0.468
1	0.999	0.855	0.729	1	0.991	0.507	0.541	0.54	0.569	0.527	0.853	0.498	0.444	0.702	0.488	0.523	0.511	0.564	0.506
0.999	1	0.425	0.749	1	1	0.335	0.335	0.4	0.446	0.443	0.402	0.472	0.778	0.493	0.652	0.375	0.473	0.519	0.366
1	1	0.847	0.772	1	1	0.597	0.577	0.825	0.8	0.689	0.916	0.675	0.634	0.819	0.718	0.594	0.925	0.561	0.865
1	1	0.634	0.479	0.999	1	0.73	0.475	0.865	0.483	0.592	0.425	0.448	0.38	0.532	0.872	0.868	0.46	0.503	0.953
1	1	0.381	0.391	1	1	0.372	0.408	0.901	0.51	0.431	0.6	0.705	0.882	0.323	0.376	0.547	0.481	0.715	0.51
0.999	1	0.556	0.536	0.999	1	0.487	0.9	0.472	0.605	0.532	0.631	0.486	0.697	0.558	0.521	0.471	0.568	0.963	0.516
1	1	0.619	0.542	0.999	1	0.572	0.707	0.388	0.471	0.542	0.865	0.653	0.716	0.468	0.487	0.454	0.461	0.717	0.633
1	1	0.987	0.555	1	0.989	0.887	0.511	0.568	0.87	0.744	0.51	0.933	0.607	0.849	0.538	0.531	0.761	0.697	0.693
1	1	0.504	0.588	1	1	0.548	0.5	0.707	0.673	0.571	0.59	0.557	0.608	0.586	0.523	0.662	0.568	0.639	0.561
1	1	0.86	0.369	0.998	1	0.61	0.46	0.447	0.39	0.614	0.686	0.602	0.507	0.402	0.405	0.567	0.406	0.479	0.578
1	1	0.507	0.715	1	0.998	0.517	0.455	0.49	0.861	0.446	0.456	0.417	0.566	0.737	0.475	0.727	0.784	0.567	0.665
1	1	0.745	0.523	1	1	0.908	0.487	0.605	0.514	0.55	0.547	0.569	0.513	0.783	0.491	0.515	0.493	0.676	0.502
1	1	0.522	0.522	1	1	0.933	0.565	0.523	0.489	0.531	0.632	0.693	0.825	0.591	0.636	0.785	0.594	0.804	0.624
1	1	0.711	0.583	1	1	0.624	0.807	0.544	0.577	0.697	0.679	0.521	0.55	0.644	0.715	0.951	0.512	0.526	0.429
0.992	1	0.831	0.759	1	1	0.507	0.443	0.607	0.578	0.46	0.608	0.818	0.46	0.713	0.354	0.537	0.839	0.805	0.559
1	0.998	0.648	0.951	1	1	0.581	0.573	0.592	0.697	0.44	0.446	0.526	0.607	0.467	0.56	0.474	0.512	0.407	0.479
1	1	0.629	0.726	1	1	0.632	0.661	0.525	0.702	0.645	0.522	0.652	0.523	0.532	0.868	0.772	0.764	0.681	0.504
0.996	1	0.694	0.547	0.994	1	0.642	0.542	0.823	0.63	0.656	0.719	0.762	0.922	0.737	0.571	0.558	0.623	0.578	0.531
1	1	0.578	0.497	1	1	0.526	0.735	0.461	0.825	0.523	0.579	0.825	0.604	0.926	0.536	0.55	0.496	0.531	0.54
1	1	0.982	0.503	1	1	0.53	0.533	0.587	0.48	0.835	0.51	0.526	0.643	0.503	0.488	0.655	0.773	0.509	0.77
1	1	0.649	0.501	1	1	0.638	0.48	0.864	0.52	0.646	0.934	0.5	0.502	0.684	0.475	0.475	0.454	0.649	0.877
0.862	1	0.495	0.507	1	1	0.539	0.594	0.517	0.476	0.589	0.696	0.799	0.606	0.849	0.576	0.68	0.503	0.965	0.507
1	1	0.572	0.52	0.997	1	0.456	0.839	0.479	0.469	0.513	0.398	0.593	0.37	0.993	0.408	0.541	0.433	0.459	0.461
0.99	1	0.43	0.438	1	1	0.381	0.647	0.968	0.738	0.596	0.452	0.572	0.357	0.563	0.408	0.627	0.438	0.418	0.598
1	0.999	0.883	0.796	0.836	1	0.417	0.499	0.529	0.55	0.442	0.609	0.67	0.898	0.818	0.53	0.457	0.621	0.653	0.708
1	0.997	0.969	0.7	1	1	0.497	0.781	0.869	0.554	0.564	0.696	0.547	0.694	0.602	0.487	0.54	0.686	0.509	0.638
1	1	0.524	0.453	1	1	0.417	0.431	0.427	0.454	0.455	0.949	0.448	0.596	0.693	0.452	0.656	0.458	0.717	0.932
0.987	1	0.514	0.926	0.999	0.996	0.788	0.634	0.499	0.608	0.868	0.527	0.51	0.52	0.536	0.632	0.496	0.697	0.595	0.675
1	1	0.544	0.876	1	1	0.727	0.888	0.559	0.693	0.672	0.595	0.573	0.685	0.617	0.559	0.544	0.574	0.667	0.48
1	1	0.639	0.703	0.993	1	0.62	0.577	0.623	0.646	0.596	0.769	0.656	0.584	0.675	0.791	0.734	0.906	0.746	0.616
0.993	1	0.686	0.478	1	0.999	0.654	0.562	0.607	0.51	0.598	0.473	0.801	0.538	0.51	0.507	0.507	0.569	0.504	0.574
1	1	0.77	0.506	1	1	0.583	0.911	0.621	0.906	0.552	0.956	0.587	0.739	0.734	0.981	0.55	0.651	0.661	0.462
1	1	0.647	0.65	1	1	0.794	0.541	0.805	0.543	0.568	0.507	0.83	0.867	0.989	0.582	0.642	0.575	0.523	0.892
1	1	0.561	0.986	1	1	0.75	0.537	0.658	0.554	0.518	0.677	0.585	0.908	0.448	0.483	0.529	0.686	0.538	0.812
1	1	0.884	0.519	1	0.996	0.856	0.561	0.526	0.503	0.59	0.631	0.447	0.417	0.518	0.566	0.656	0.552	0.52	0.91
1	1	0.524	0.555	1	1	0.752	0.772	0.533	0.478	0.482	0.841	0.582	0.591	0.642	0.523	0.64	0.679	0.532	0.644
0.998	1	0.608	0.377	1	0.994	0.556	0.467	0.659	0.525	0.457	0.496	0.565	0.833	0.711	0.561	0.454	0.783	0.404	0.66
1	1	0.53	0.517	1	1	0.5	0.645	0.447	0.495	0.496	0.662	0.534	0.751	0.515	0.522	0.716	0.428	0.583	0.439
1	0.894	0.367	0.388	0.998	1	0.402	0.388	0.392	0.372	0.416	0.572	0.393	0.577	0.341	0.748	0.373	0.35	0.513	0.408
1	0.993	0.669	0.542	0.997	1	0.464	0.711	0.884	0.504	0.778	0.592	0.474	0.56	0.759	0.662	0.566	0.599	0.582	0.505
0.999	1	0.829	0.48	1	1	0.866	0.539	0.653	0.904	0.492	0.611	0.664	0.691	0.812	0.808	0.451	0.539	0.648	0.504
0.999	1	0.481	0.57	1	1	0.542	0.653	0.783	0.507	0.531	0.68	0.524	0.634	0.78	0.515	0.522	0.889	0.525	0.533
1	1	0.554	0.558	1	0.999	0.728	0.624	0.567	0.56	0.676	0.706	0.583	0.673	0.635	0.735	0.57	0.64	0.644	0.615
1	1	0.355	0.407	1	0.992	0.538	0.359	0.804	0.345	0.496	0.442	0.413	0.325	0.416	0.663	0.7	0.512	0.376	0.41
1	1	0.886	0.678	1	1	0.79	0.677	0.598	0.591	0.56	0.799	0.477	0.544	0.954	0.499	0.545	0.62	0.528	0.553
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
