Xc1	Xc2	Xp1	Xp2	Xi1	Xi2	Xs1	Xs2	Xs3	Xs4	Xs5	Xs6	Xs7	Xs8	Xs9	Xs10	Xs11	Xs12	Xs13	Xs14
1	1	1	1	0.206	0.38	0.886	0.407	0.24	0.511	0.236	0.637	0.135	0.354	0.206	0.178	0.417	0.127	0.156	0.794
1	1	1	1	0.366	0.23	0.436	0.369	0.266	0.416	0.23	0.263	0.179	0.171	0.23	0.421	0.384	0.38	0.129	0.237
1	1	1	1	0.294	0.282	0.171	0.229	0.295	0.161	0.21	0.361	0.204	0.179	0.315	0.176	0.215	0.5	0.445	0.342
1	1	1	1	0.662	0.601	0.229	0.559	0.26	0.183	0.28	0.452	0.561	0.198	0.192	0.246	0.181	0.57	0.161	0.27
1	1	1	1	0.482	0.173	0.194	0.212	0.192	0.406	0.178	0.549	0.321	0.602	0.577	0.174	0.484	0.416	0.217	0.249
1	1	1	1	0.408	0.206	0.348	0.249	0.308	0.927	0.405	0.242	0.52	0.172	0.151	0.626	0.359	0.174	0.578	0.333
1	1	1	1	0.829	0.26	0.497	0.295	0.196	0.102	0.136	0.239	0.511	0.176	0.152	0.473	0.219	0.408	0.214	0.21
1	1	1	1	0.409	0.201	0.193	0.272	0.58	0.493	0.238	0.356	0.628	0.397	0.197	0.207	0.716	0.524	0.374	0.55
1	1	1	1	0.889	0.153	0.712	0.291	0.275	0.316	0.294	0.242	0.187	0.269	0.153	0.178	0.211	0.289	0.193	0.213
1	1	1	1	0.199	0.172	0.359	0.332	0.382	0.739	0.226	0.304	0.689	0.257	0.537	0.627	0.572	0.385	0.188	0.436
1	1	1	1	0.342	0.221	0.272	0.174	0.279	0.795	0.323	0.204	0.225	0.376	0.323	0.254	0.165	0.396	0.425	0.581
1	1	1	1	0.761	0.294	0.275	0.318	0.516	0.303	0.571	0.255	0.142	0.669	0.27	0.792	0.393	0.182	0.351	0.207
1	1	1	1	0.263	0.181	0.268	0.169	0.426	0.366	0.147	0.278	0.691	0.222	0.253	0.832	0.162	0.263	0.171	0.183
1	1	1	1	0.529	0.512	0.251	0.233	0.171	0.339	0.466	0.451	0.251	0.322	0.756	0.148	0.862	0.292	0.175	0.344
1	1	1	1	0.197	0.39	0.355	0.187	0.425	0.353	0.138	0.235	0.232	0.438	0.273	0.212	0.614	0.197	0.224	0.269
1	1	1	1	0.238	0.47	0.434	0.389	0.39	0.195	0.231	0.359	0.191	0.209	0.638	0.209	0.256	0.165	0.221	0.217
1	1	1	1	0.205	0.464	0.779	0.184	0.182	0.471	0.199	0.174	0.176	0.63	0.183	0.195	0.179	0.17	0.155	0.215
1	1	1	1	0.166	0.471	0.422	0.225	0.234	0.226	0.208	0.206	0.227	0.28	0.73	0.235	0.699	0.289	0.178	0.944
1	1	1	1	0.696	0.221	0.25	0.201	0.695	0.485	0.199	0.313	0.398	0.17	0.205	0.199	0.488	0.234	0.171	0.497
1	1	1	1	0.392	0.181	0.551	0.442	0.673	0.469	0.267	0.189	0.204	0.804	0.222	0.557	0.175	0.678	0.216	0.173
1	1	1	1	0.176	0.188	0.184	0.206	0.667	0.922	0.38	0.116	0.332	0.367	0.751	0.196	0.199	0.2	0.43	0.19
1	1	1	1	0.18	0.747	0.174	0.288	0.237	0.238	0.722	0.517	0.643	0.335	0.202	0.176	0.13	0.176	0.181	0.254
1	1	1	1	0.155	0.204	0.201	0.43	0.262	0.306	0.192	0.261	0.185	0.207	0.544	0.193	0.328	0.451	0.305	0.181
1	1	1	1	0.201	0.446	0.382	0.568	0.32	0.45	0.204	0.202	0.447	0.9	0.164	0.176	0.154	0.18	0.158	0.157
1	1	1	1	0.189	0.23	0.465	0.403	0.45	0.621	0.263	0.216	0.273	0.798	0.187	0.364	0.426	0.221	0.215	0.319
1	1	1	1	0.252	0.187	0.471	0.244	0.42	0.576	0.648	0.227	0.178	0.55	0.621	0.746	0.221	0.136	0.228	0.249
1	1	1	1	0.454	0.185	0.229	0.273	0.241	0.258	0.276	0.211	0.166	0.164	0.289	0.236	0.193	0.383	0.376	0.169
1	1	1	1	0.28	0.345	0.207	0.262	0.151	0.459	0.205	0.136	0.24	0.572	0.52	0.23	0.239	0.324	0.628	0.368
1	1	1	1	0.262	0.584	0.307	0.209	0.222	0.279	0.267	0.16	0.162	0.524	0.474	0.172	0.219	0.216	0.474	0.515
1	1	1	1	0.258	0.226	0.459	0.297	0.175	0.598	0.336	0.684	0.229	0.223	0.248	0.414	0.407	0.248	0.509	0.256
1	1	1	1	0.256	0.432	0.185	0.205	0.189	0.617	0.139	0.349	0.2	0.314	0.414	0.735	0.159	0.226	0.317	0.343
1	1	1	1	0.407	0.26	0.52	0.183	0.272	0.206	0.327	0.343	0.22	0.321	0.206	0.196	0.201	0.163	0.78	0.483
