X1	X2	X3	X4	X1.1	X2.1	X3.1	X4.1	X1.2	X2.2	X3.2	X4.2	X1.3	X2.3	X3.3	X4.3
1.69249124415683	0.181803724241147	1.33615594464418	2.04882654366948	1.7279093928015	0.17679297114307	1.38139516936109	2.07442361624192	1.7279093928015	0.181803724241147	1.35360543096253	2.06990028606414	1.7300361051874	0.170408514389215	1.39589299199263	2.06417921838217
2.08592066768948	0.182008296251925	1.72918440703571	2.44265692834325	2.06253262376224	0.163737523470636	1.74160707775979	2.38345816976469	2.06253262376224	0.182008296251925	1.71331633008538	2.4185342978533	2.06475075637861	0.169617638724082	1.73214820102744	2.39735331172978
2.05132131510158	0.187286048840942	1.68424065937333	2.41840197082983	2.13399713683897	0.180742285470813	1.77974225731618	2.48825201636176	2.13399713683897	0.187286048840942	1.78786009698186	2.51527591931806	2.13896628453957	0.173040011666573	1.7996476012565	2.47828496782265
2.11146300612973	0.230055385834258	1.66055444989458	2.56237156236487	2.17330442711772	0.219001764750252	1.74406096820722	2.60254788602821	2.17330442711772	0.230055385834258	1.72440746759265	2.65061010811382	2.17455383411149	0.214011967975465	1.75481077443543	2.59429689378756
1.90544711254467	0.175665299040225	1.56114312642583	2.24975109866351	2.07085638792724	0.161761281651417	1.75380427589046	2.38790849996402	2.07085638792724	0.175665299040225	1.73195051938863	2.42464735909443	2.07051094558289	0.163723220789477	1.74950450164552	2.39151738952026
1.91499628253922	0.169041263418735	1.5836754062385	2.24631715883994	1.93460275368196	0.164264388698819	1.61264455183227	2.25656095553164	1.93460275368196	0.169041263418735	1.60794478165365	2.28189971228738	1.93163606286797	0.15467611765983	1.62835405076046	2.23491807497547
1.98147675218534	0.204097202957071	1.58144623438949	2.3815072699812	2.05625885288528	0.199092990180444	1.66603659213161	2.44648111363895	2.05625885288528	0.204097202957071	1.69978660963241	2.41891348830113	2.05931465331585	0.182415366015864	1.70155696981035	2.41707233682136
2.39842516897023	0.209096313267723	1.98859639496549	2.80825394297497	2.42489933642965	0.201399226832005	2.03015685183892	2.81964182102038	2.42489933642965	0.209096313267723	1.97854957978573	2.80645524246735	2.42610380658045	0.197057381009862	2.03964957975978	2.81255803340113
1.91161283673442	0.16688975904369	1.58450890900879	2.23871676446005	1.83104989844111	0.16926738383807	1.4992858261185	2.16281397076373	1.83104989844111	0.16688975904369	1.50434821607144	2.14490109412581	1.83309208896548	0.154599806129607	1.52995909113872	2.13622508679224
2.06937396601237	0.194044219472356	1.68904729584656	2.44970063617819	1.96797029863339	0.186793164809373	1.60185569560702	2.33408490165977	1.96797029863339	0.194044219472356	1.55214024274573	2.31179266980472	1.97142564912188	0.177395882314798	1.62356956302624	2.31928173521752
2.29062307603752	0.23700486592971	1.82609353881529	2.75515261325975	2.17724900358649	0.216591762822624	1.75272914845415	2.60176885871883	2.17724900358649	0.23700486592971	1.68954709450361	2.64626106579803	2.17868528248271	0.2214413729479	1.74437836464737	2.61299220031805
2.0186245563244	0.176101594176744	1.67346543173798	2.36378368091082	1.9552365169191	0.175005418547107	1.61222589656677	2.29824713727143	1.9552365169191	0.176101594176744	1.61460466636767	2.2781136799762	1.95891911219924	0.162137496782283	1.64100060045145	2.27683762394702
2.17743583670889	0.192174750834003	1.80077332507424	2.55409834834353	1.891474928059	0.17953992202993	1.53957668088033	2.24337317523766	1.891474928059	0.192174750834003	1.50761054966813	2.24788895957582	1.89301476449776	0.179092106138986	1.54184234893678	2.24418718005874
2.20991004217676	0.162368767627905	1.89166725762607	2.52815282672746	2.25537181633908	0.155696743724751	1.95020619863857	2.56053743403959	2.25537181633908	0.162368767627905	1.94999523094794	2.58988905762859	2.2547988958254	0.143997567478957	1.97246473338445	2.53713305826634
1.99826336476908	0.179193783599083	1.64704354891488	2.34948318062328	1.95625006593283	0.173691698544506	1.61581433678559	2.29668579508006	1.95625006593283	0.179193783599083	1.60517438906523	2.29743523126785	1.96331737724506	0.168158666365636	1.63358223280952	2.2930525216806
2.08367903348789	0.179619786940598	1.73162425108432	2.43573381589146	2.16147172190392	0.170890825094455	1.82652570471878	2.49641773908905	2.16147172190392	0.179619786940598	1.8217086573696	2.49513478173568	2.17255790786938	0.169398961061949	1.84038231150567	2.50473350423309
2.13661492225812	0.179936560551357	1.78393926357746	2.48929058093878	2.15562537398935	0.176513401773636	1.80965910651303	2.50159164146568	2.15562537398935	0.179936560551357	1.79062047131589	2.49783699615807	2.15712275910321	0.165606944267319	1.83236941473768	2.48187610346874
1.83019756022762	0.170680315228737	1.4956641423793	2.16473097807594	1.90415717695472	0.168175568125398	1.57453306342894	2.2337812904805	1.90415717695472	0.170680315228737	1.55675959571709	2.2225733718297	1.90836179094082	0.15653596877415	1.6014212741128	2.21530230776884
1.73629994133122	0.160717966642112	1.42129272671268	2.05130715594976	1.86259332776457	0.15081760905911	1.56699081400871	2.15819584152042	1.86259332776457	0.160717966642112	1.54054214084488	2.17705848679466	1.86458369598657	0.151325252428554	1.5678872153146	2.16128017665854
1.93427698836356	0.194466009360286	1.5531236100174	2.31543036670972	1.78967587885545	0.185513367804726	1.42606967795818	2.15328207975271	1.78967587885545	0.194466009360286	1.40880218676495	2.15022009798611	1.79482582761811	0.1767526934563	1.44822276522584	2.14142889001038
1.9232366398437	0.200357731811034	1.53053548549407	2.31593779419332	1.87938474488094	0.199639809077224	1.48809071908958	2.2706787706723	1.87938474488094	0.200357731811034	1.47789592494269	2.27725163737473	1.88529686432713	0.17880194653386	1.53467327197175	2.23592045668251
1.90814208180915	0.174791417800818	1.56555090291955	2.25073326069875	1.99357185325044	0.166908540639417	1.66643111359718	2.3207125929037	1.99357185325044	0.174791417800818	1.63402100450915	2.31482883088521	1.99348022694559	0.16541726708946	1.66911484394246	2.31784560994872
2.37375970082815	0.175920492564599	2.02895553540153	2.71856386625476	2.40011064792282	0.164725670574009	2.07724833359776	2.72297296224788	2.40011064792282	0.175920492564599	2.08062589616463	2.75992620531611	2.40310389174568	0.165572485142912	2.07842901635538	2.72777876713599
2.14923043467196	0.174953045166721	1.80632246614518	2.49213840319873	2.1141578382842	0.153219702072636	1.81384722222183	2.41446845434657	2.1141578382842	0.174953045166721	1.79167867153528	2.47165844577671	2.12256853352653	0.172085295520705	1.78511012883377	2.46002693821929
1.82356365057805	0.175985327687565	1.47863240831042	2.16849489284568	1.94354744974678	0.171678536465497	1.6070575182744	2.28003738121915	1.94354744974678	0.175985327687565	1.61196566105597	2.28225043119103	1.94596897885291	0.16000200821379	1.63222857418166	2.25970938352416
1.84646940916323	0.180660212016789	1.49237539361033	2.20056342471614	1.83256533737203	0.174794109849438	1.48996888206713	2.17516179267692	1.83256533737203	0.180660212016789	1.48643727539675	2.19102254610959	1.84037561674396	0.166282896029411	1.51429370474189	2.16645752874603
1.85326010289756	0.199836846895629	1.46157988298213	2.24494032281299	1.94247109505455	0.200908195256606	1.5486910323516	2.3362511577575	1.94247109505455	0.199836846895629	1.56268202259922	2.32235208138362	1.94395561974638	0.179263562083458	1.59241983532636	2.29549140416639
2.2318860612062	0.227896234754489	1.7852094410874	2.67856268132499	2.27487253428985	0.205233799032291	1.87261428818656	2.67713078039314	2.27487253428985	0.227896234754489	1.86789177134732	2.75176403103401	2.26821338740244	0.213040894071544	1.85036430079987	2.68606247400502
1.84499110609439	0.168599749714743	1.51453559665349	2.17544661553529	1.81827113891285	0.164144423578366	1.49654806869926	2.13999420912645	1.81827113891285	0.168599749714743	1.48317685589478	2.12927633400396	1.82162721282473	0.160598103171	1.5067230107213	2.13653141492815
2.4035640923267	0.167329333782388	2.07559859811322	2.73152958654018	2.21813680551598	0.159916437330371	1.90470058834845	2.53157302268351	2.21813680551598	0.167329333782388	1.88972437931444	2.5516445563131	2.22050332526624	0.152016482876695	1.92242863036004	2.51857802017245
1.9739896963959	0.20814079820205	1.56603373191988	2.38194566087192	2.0205759734329	0.189928137262177	1.64831682439903	2.39283512246676	2.0205759734329	0.20814079820205	1.59304095622918	2.39418010562756	2.02591522756724	0.191720380035992	1.64994037736843	2.40189007776606
2.10423617453728	0.193564412462909	1.72484992610998	2.48362242296459	2.20145418395703	0.18136405537416	1.84598063542367	2.55692773249038	2.20145418395703	0.193564412462909	1.82990511707875	2.59426958938633	2.20752727802653	0.18215657307836	1.85031251812685	2.5647420379262
2.21589440711094	0.186623249410739	1.85011283826589	2.58167597595599	2.15597261918009	0.168852451826491	1.82502181360017	2.48692342476002	2.15597261918009	0.186623249410739	1.79249468193016	2.50084094261313	2.1643672300723	0.175378185930881	1.82046243520608	2.50827202493853
2.02570890790112	0.178911510665595	1.67504234699656	2.37637546880569	2.02954611224935	0.180378043583887	1.67600514682493	2.38308707767377	2.02954611224935	0.178911510665595	1.68720892636637	2.39527518448525	2.03226046925885	0.161295968146419	1.71597456521475	2.34854637330295
1.93017645465621	0.180055071521067	1.57726851447492	2.2830843948375	2.04647005946111	0.165805177769447	1.721491911033	2.37144820788923	2.04647005946111	0.180055071521067	1.71959209984601	2.41445579075183	2.05086392018542	0.172279488182317	1.71302415030747	2.38870369006337
1.94060587418304	0.156247025513717	1.63436170417616	2.24685004418993	1.85993292896761	0.144159481791025	1.5773803446572	2.14248551327802	1.85993292896761	0.156247025513717	1.5351575550054	2.16157680113585	1.86183951559815	0.152872927480353	1.5621025599282	2.16157647126811
