Xc1	Xc2	Xp1	Xp2	Xi1	Xi2	Xs1	Xs2	Xs3	Xs4	Xs5	Xs6	Xs7	Xs8	Xs9	Xs10	Xs11	Xs12	Xs13	Xs14
1	1	0.744	0.249	1	1	0.421	0.25	0.43	0.872	0.211	0.477	0.267	0.226	0.168	0.954	0.337	0.207	0.677	0.19
1	1	0.37	0.232	1	1	0.186	0.268	0.255	0.466	0.456	0.223	0.249	0.648	0.131	0.157	0.241	0.314	0.228	0.369
1	1	0.19	0.226	1	1	0.286	0.326	0.62	0.342	0.163	0.777	0.185	0.66	0.657	0.331	0.188	0.29	0.635	0.204
1	1	0.177	0.165	1	1	0.228	0.332	0.714	0.36	0.193	0.674	0.217	0.358	0.168	0.343	0.155	0.176	0.33	0.161
1	1	0.325	0.344	1	1	0.237	0.203	0.538	0.465	0.226	0.899	0.142	0.516	0.215	0.425	0.261	0.251	0.166	0.162
1	1	0.166	0.195	1	1	0.36	0.246	0.213	0.442	0.344	0.191	0.264	0.442	0.203	0.246	0.514	0.276	0.199	0.22
1	1	0.154	0.485	1	1	0.177	0.154	0.452	0.768	0.247	0.59	0.597	0.162	0.493	0.857	0.215	0.384	0.259	0.282
1	1	0.385	0.172	1	1	0.569	0.894	0.32	0.512	0.214	0.677	0.157	0.181	0.17	0.178	0.843	0.525	0.506	0.342
1	1	0.271	0.173	1	1	0.15	0.523	0.191	0.474	0.177	0.267	0.214	0.199	0.432	0.504	0.185	0.215	0.348	0.202
1	1	0.26	0.609	1	1	0.167	0.575	0.356	0.152	0.504	0.41	0.459	0.239	0.176	0.212	0.193	0.263	0.347	0.395
1	1	0.194	0.252	1	1	0.507	0.285	0.741	0.458	0.424	0.174	0.179	0.346	0.351	0.283	0.181	0.509	0.157	0.222
1	1	0.282	0.209	1	1	0.234	0.338	0.299	0.18	0.161	0.35	0.186	0.188	0.641	0.31	0.241	0.204	0.427	0.524
1	1	0.204	0.465	1	1	0.142	0.155	0.163	0.671	0.191	0.309	0.598	0.263	0.622	0.295	0.932	0.441	0.404	0.616
1	1	0.275	0.919	1	1	0.462	0.204	0.593	0.222	0.557	0.349	0.498	0.341	0.159	0.418	0.621	0.179	0.153	0.7
1	1	0.177	0.145	1	1	0.481	0.168	0.506	0.211	0.178	0.515	0.248	0.3	0.207	0.412	0.546	0.341	0.26	0.182
1	1	0.45	0.175	1	1	0.149	0.305	0.389	0.468	0.277	0.255	0.155	0.253	0.238	0.363	0.909	0.172	0.245	0.165
1	1	0.302	0.215	1	1	0.19	0.182	0.582	0.572	0.24	0.462	0.581	0.198	0.381	0.42	0.255	0.142	0.205	0.189
1	1	0.484	0.181	1	1	0.686	0.226	0.268	0.169	0.187	0.143	0.652	0.177	0.278	0.202	0.192	0.548	0.188	0.273
1	1	0.186	0.157	1	1	0.807	0.252	0.204	0.625	0.166	0.156	0.421	0.21	0.224	0.147	0.218	0.168	0.578	0.437
1	1	0.158	0.327	1	1	0.166	0.162	0.156	0.137	0.717	0.391	0.165	0.148	0.275	0.16	0.453	0.219	0.323	0.64
1	1	0.516	0.144	1	1	0.494	0.181	0.285	0.213	0.21	0.236	0.415	0.221	0.205	0.153	0.155	0.163	0.544	0.823
1	1	0.527	0.17	1	1	0.465	0.195	0.556	0.18	0.297	0.195	0.221	0.203	0.233	0.384	0.135	0.608	0.497	0.197
1	1	0.2	0.184	1	1	0.318	0.21	0.279	0.278	0.757	0.398	0.497	0.201	0.345	0.168	0.204	0.418	0.225	0.492
1	1	0.142	0.299	1	1	0.45	0.219	0.2	0.169	0.18	0.835	0.259	0.348	0.186	0.222	0.645	0.189	0.43	0.34
1	1	0.179	0.498	1	1	0.278	0.189	0.293	0.323	0.318	0.274	0.498	0.491	0.424	0.228	0.137	0.332	0.201	0.421
1	1	0.673	0.636	1	1	0.41	0.568	0.217	0.199	0.28	0.182	0.575	0.184	0.779	0.187	0.495	0.149	0.253	0.195
1	1	0.534	0.187	1	1	0.357	0.226	0.472	0.128	0.445	0.174	0.472	0.828	0.476	0.828	0.169	0.185	0.133	0.277
1	1	0.417	0.171	1	1	0.741	0.146	0.262	0.165	0.688	0.48	0.29	0.454	0.249	0.195	0.166	0.407	0.289	0.238
1	1	0.166	0.249	1	1	0.262	0.697	0.734	0.205	0.365	0.219	0.334	0.236	0.269	0.167	0.193	0.343	0.245	0.532
1	1	0.2	0.405	1	1	0.207	0.609	0.173	0.189	0.624	0.163	0.172	0.44	0.226	0.158	0.163	0.235	0.625	0.495
1	1	0.188	0.149	1	1	0.401	0.219	0.179	0.46	0.549	0.187	0.566	0.245	0.19	0.176	0.326	0.203	0.407	0.897
1	1	0.164	0.146	1	1	0.179	0.251	0.542	0.165	0.562	0.154	0.235	0.544	0.433	0.554	0.246	0.257	0.167	0.325
1	1	0.189	0.485	1	1	0.552	0.537	0.857	0.162	0.191	0.18	0.405	0.178	0.145	0.184	0.188	0.402	0.177	0.337
1	1	0.197	0.16	1	1	0.433	0.22	0.193	0.235	0.185	0.33	0.238	0.483	0.298	0.159	0.346	0.225	0.371	0.223
1	1	0.638	0.146	1	1	0.178	0.267	0.155	0.19	0.18	0.68	0.495	0.326	0.388	0.215	0.161	0.2	0.192	0.194
1	1	0.708	0.333	1	1	0.582	0.254	0.253	0.201	0.537	0.223	0.356	0.182	0.155	0.24	0.169	0.255	0.327	0.159
1	1	0.165	0.221	1	1	0.301	0.77	0.264	0.173	0.472	0.469	0.233	0.245	0.17	0.177	0.202	0.818	0.242	0.3
1	1	0.298	0.535	1	1	0.221	0.133	0.206	0.134	0.133	0.181	0.736	0.394	0.696	0.19	0.872	0.277	0.157	0.369
1	1	0.573	0.191	1	1	0.675	0.177	0.839	0.188	0.166	0.229	0.425	0.789	0.172	0.287	0.857	0.166	0.71	0.384
1	1	0.709	0.518	1	1	0.251	0.225	0.192	0.879	0.565	0.267	0.216	0.513	0.243	0.856	0.283	0.277	0.22	0.306
1	1	0.565	0.507	1	1	0.355	0.453	0.366	0.333	0.163	0.523	0.787	0.218	0.236	0.285	0.595	0.19	0.398	0.251
1	1	0.667	0.152	1	1	0.361	0.198	0.252	0.213	0.151	0.34	0.162	0.484	0.471	0.367	0.252	0.223	0.199	0.298
1	1	0.28	0.304	1	1	0.186	0.154	0.185	0.327	0.165	0.85	0.337	0.168	0.172	0.198	0.211	0.363	0.157	0.598
1	1	0.28	0.315	1	1	0.684	0.181	0.196	0.267	0.184	0.379	0.35	0.17	0.435	0.429	0.163	0.321	0.514	0.363
1	1	0.678	0.204	1	1	0.152	0.582	0.342	0.347	0.315	0.239	0.627	0.236	0.133	0.219	0.185	0.136	0.491	0.162
1	1	0.697	0.14	1	1	0.147	0.224	0.666	0.179	0.189	0.322	0.181	0.211	0.557	0.42	0.226	0.56	0.224	0.402
1	1	0.174	0.996	1	1	0.211	0.167	0.173	0.362	0.515	0.209	0.549	0.533	0.234	0.381	0.555	0.368	0.235	0.147
1	1	0.143	0.439	1	1	0.175	0.188	0.663	0.232	0.218	0.263	0.185	0.157	0.264	0.6	0.224	0.243	0.555	0.247
1	1	0.342	0.19	1	1	0.166	0.437	0.398	0.479	0.197	0.311	0.534	0.163	0.214	0.48	0.389	0.282	0.152	0.244
1	1	0.235	0.215	1	1	0.81	0.189	0.145	0.304	0.188	0.658	0.45	0.197	0.428	0.175	0.304	0.148	0.195	0.544
1	1	0.203	0.556	1	1	0.232	0.446	0.512	0.224	0.145	0.385	0.137	0.222	0.317	0.555	0.249	0.223	0.172	0.354
1	1	0.239	0.164	1	1	0.258	0.496	0.325	0.161	0.186	0.368	0.273	0.189	0.204	0.28	0.187	0.531	0.524	0.262
1	1	0.342	0.568	1	1	0.42	0.213	0.315	0.169	0.62	0.15	0.411	0.227	0.29	0.449	0.378	0.172	0.21	0.225
1	1	0.149	0.276	1	1	0.147	0.256	0.167	0.588	0.157	0.193	0.586	0.604	0.22	0.275	0.17	0.557	0.183	0.161
1	1	0.176	0.295	1	1	0.239	0.169	0.203	0.533	0.176	0.463	0.248	0.481	0.465	0.408	0.677	0.3	0.606	0.177
1	1	0.198	0.4	1	1	0.167	0.291	0.565	0.171	0.398	0.196	0.334	0.35	0.162	0.276	0.596	0.475	0.317	0.229
1	1	0.168	0.201	1	1	0.188	0.428	0.398	0.311	0.152	0.25	0.179	0.17	0.486	0.176	0.185	0.446	0.496	0.697
1	1	0.239	0.347	1	1	0.203	0.214	0.28	0.332	0.193	0.147	0.251	0.16	0.138	0.4	0.177	0.187	0.192	0.169
1	1	0.242	0.324	1	1	0.508	0.329	0.181	0.494	0.581	0.299	0.18	0.178	0.17	0.473	0.618	0.593	0.421	0.292
1	1	0.258	0.207	1	1	0.542	0.375	0.186	0.877	0.278	0.316	0.207	0.459	0.428	0.303	0.635	0.265	0.754	0.177
1	1	0.187	0.626	1	1	0.179	0.308	0.512	0.173	0.388	0.666	0.623	0.316	0.794	0.236	0.165	0.204	0.245	0.388
1	1	0.19	0.225	1	1	0.171	0.158	0.529	0.631	0.27	0.355	0.254	0.285	0.148	0.649	0.199	0.366	0.177	0.283
1	1	0.257	0.329	1	1	0.179	0.153	0.161	0.485	0.167	0.198	0.194	0.64	0.316	0.471	0.577	0.251	0.199	0.254
1	1	0.171	0.151	1	1	0.303	0.179	0.262	0.178	0.154	0.385	0.164	0.168	0.295	0.197	0.181	0.5	0.152	0.41
1	1	0.163	0.163	1	1	0.215	0.253	0.486	0.19	0.274	0.143	0.174	0.224	0.248	0.194	0.146	0.168	0.188	0.253
1	1	0.187	0.268	1	1	0.478	0.449	0.469	0.168	0.177	0.201	0.575	0.213	0.328	0.52	0.18	0.378	0.203	0.274
1	1	0.336	0.361	1	1	0.259	0.19	0.305	0.543	0.233	0.33	0.185	0.401	0.481	0.716	0.162	0.655	0.177	0.148
1	1	0.168	0.557	1	1	0.2	0.738	0.701	0.432	0.143	0.193	0.221	0.325	0.163	0.194	0.207	0.192	0.183	0.91
1	1	0.148	0.565	1	1	0.437	0.719	0.268	0.224	0.176	0.683	0.434	0.183	0.248	0.521	0.195	0.218	0.499	0.194
1	1	0.437	0.248	1	1	0.234	0.182	0.15	0.162	0.172	0.193	0.732	0.288	0.168	0.284	0.465	0.486	0.253	0.18
1	1	0.224	0.145	1	1	0.279	0.246	0.161	0.203	0.23	0.167	0.536	0.593	0.172	0.339	0.19	0.637	0.442	0.348
1	1	0.597	0.236	1	1	0.247	0.233	0.14	0.151	0.204	0.207	0.637	0.374	0.292	0.207	0.261	0.684	0.399	0.256
1	1	0.605	0.429	1	1	0.225	0.165	0.155	0.707	0.192	0.576	0.153	0.15	0.158	0.18	0.186	0.42	0.333	0.19
1	1	0.341	0.303	1	1	0.166	0.286	0.194	0.256	0.202	0.345	0.18	0.27	0.506	0.545	0.17	0.314	0.159	0.214
1	1	0.336	0.181	1	1	0.154	0.205	0.201	0.176	0.492	0.194	0.293	0.241	0.425	0.178	0.158	0.646	0.581	0.543
1	1	0.208	0.164	1	1	0.151	0.584	0.282	0.234	0.185	0.212	0.25	0.308	0.622	0.188	0.151	0.356	0.69	0.737
1	1	0.538	0.176	1	1	0.209	0.172	0.66	0.224	0.131	0.169	0.404	0.617	0.337	0.167	0.148	0.165	0.168	0.59
1	1	0.191	0.2	1	1	0.441	0.208	0.2	0.133	0.188	0.152	0.532	0.203	0.25	0.184	0.221	0.379	0.878	0.268
1	1	0.244	0.592	1	1	0.469	0.176	0.16	0.182	0.179	0.181	0.847	0.452	0.452	0.247	0.162	0.563	0.649	0.249
1	1	0.208	0.295	1	1	0.337	0.615	0.177	0.194	0.237	0.199	0.38	0.556	0.429	0.368	0.29	0.29	0.574	0.324
1	1	0.249	0.221	1	1	0.311	0.182	0.158	0.392	0.178	0.444	0.287	0.42	0.287	0.521	0.586	0.169	0.167	0.146
1	1	0.263	0.256	1	1	0.309	0.265	0.176	0.632	0.269	0.326	0.179	0.174	0.173	0.183	0.414	0.208	0.169	0.193
1	1	0.43	0.333	1	1	0.203	0.178	0.191	0.216	0.943	0.187	0.528	0.556	0.807	0.429	0.815	0.226	0.265	0.231
1	1	0.467	0.155	1	1	0.474	0.166	0.17	0.403	0.258	0.443	0.353	0.174	0.347	0.172	0.164	0.628	0.549	0.197
1	1	0.385	0.141	1	1	0.157	0.148	0.734	0.155	0.38	0.156	0.85	0.184	0.149	0.155	0.618	0.557	0.373	0.352
1	1	0.338	0.183	1	1	0.187	0.15	0.194	0.468	0.139	0.668	0.229	0.276	0.489	0.207	0.374	0.313	0.178	0.384
1	1	0.274	0.724	1	1	0.208	0.295	0.169	0.194	0.25	0.167	0.166	0.162	0.162	0.207	0.316	0.469	0.19	0.186
1	1	0.407	0.648	1	1	0.343	0.19	0.822	0.181	0.363	0.183	0.231	0.373	0.158	0.141	0.306	0.454	0.182	0.801
