X1	X2	X3	X4	X1.1	X2.1	X3.1	X4.1	X1.2	X2.2	X3.2	X4.2
1.97822200932312	0.06650997482457	1.84786245866696	2.10858155997927	1.97758246788914	0.0935451177871504	1.79423403702632	2.16093089875195	1.97758246788914	0.06650997482457	1.84694762546208	2.10437879639191
2.15284271447646	0.0637588575673822	2.02787535364439	2.27781007530852	2.15649870779985	0.0883437542273277	1.98334494951429	2.32965246608541	2.15649870779985	0.0637588575673822	2.03500750439114	2.28078324707042
1.95768157630613	0.066864476575951	1.82662720221727	2.088735950395	1.96072508162923	0.0937256175276217	1.77702287127509	2.14442729198337	1.96072508162923	0.066864476575951	1.83004615079976	2.08632219980985
2.06402073245879	0.0654152296342021	1.93580688237576	2.19223458254183	2.06552582285576	0.0912775384134789	1.88662184756534	2.24442979814617	2.06552582285576	0.0654152296342021	1.93998609256123	2.19232210233777
2.00762371755818	0.0687099645139444	1.87295218711085	2.14229524800551	2.0069033800119	0.0991695177974884	1.81253112512882	2.20127563489498	2.0069033800119	0.0687099645139444	1.87106905985262	2.13418256835031
1.93423306942352	0.065371440677801	1.80610504569502	2.062361093152	1.93296814894237	0.0928238649179645	1.75103337370316	2.11490292418158	1.93296814894237	0.065371440677801	1.80427996284486	2.06526462108467
2.05510524929036	0.066561528118498	1.9246446541781	2.18556584440261	2.05174251058777	0.0955114223282	1.86454012282449	2.23894489835104	2.05174251058777	0.066561528118498	1.92708034482933	2.19065585652617
1.97433598365815	0.0638365617897009	1.84921632255033	2.09945564476596	1.97527129401048	0.0870751565656931	1.80460398714172	2.14593860087924	1.97527129401048	0.0638365617897009	1.85035970773118	2.09593799566537
2.0917493854557	0.0651993217839606	1.96395871475914	2.21954005615226	2.09335691776618	0.0923153172476454	1.9124188959608	2.27429493957157	2.09335691776618	0.0651993217839606	1.96582433323234	2.2233897765064
1.99309379255115	0.0669117197364929	1.86194682186762	2.12424076323468	1.99244273736681	0.0925145124779074	1.81111429291011	2.17377118182351	1.99244273736681	0.0669117197364929	1.8627715562438	2.1215434592364
1.99397386269094	0.0683969289836413	1.859915881883	2.12803184349888	1.99726609441093	0.0956321014128436	1.80982717564176	2.18470501318011	1.99726609441093	0.0683969289836413	1.87113913811482	2.13551636537068
1.97806014253632	0.0663887884665404	1.8479381171419	2.10818216793074	1.97733001132762	0.0893156346455228	1.8022713674224	2.15238865523284	1.97733001132762	0.0663887884665404	1.85581917085581	2.1035684978457
2.00672324157014	0.0642761571399221	1.88074197357589	2.13270450956439	2.00804234915038	0.0889458602023353	1.83370846315381	2.18237623514696	2.00804234915038	0.0642761571399221	1.88012178909364	2.12491086351241
1.98975699695937	0.0672446825863318	1.85795741909016	2.12155657482858	1.9934137093034	0.0946944732959212	1.80781254164339	2.1790148769634	1.9934137093034	0.0672446825863318	1.85977555302565	2.12445591840755
1.98331032578263	0.063631554933454	1.85859247811306	2.1080281734522	1.98239967834877	0.0888174000712287	1.80831757420916	2.15648178248838	1.98239967834877	0.063631554933454	1.85592727027944	2.10593000887045
