X1	X2	X3	X4	X1.1	X2.1	X3.1	X4.1	X1.2	X2.2	X3.2	X4.2
2.09572487642706	0.115803971046114	1.86874909317668	2.32270065967745	2.08194273519005	0.148910696664776	1.79007776972709	2.37380770065301	2.08194273519005	0.115803971046114	1.86726784165092	2.32252818037114
2.23081944099893	0.150298981471091	1.93623343731559	2.52540544468227	2.19884861797947	0.20096321476421	1.80496071704162	2.59273651891732	2.19884861797947	0.150298981471091	1.94598468965149	2.50334725024658
1.93326167624029	0.102052878120914	1.7332380351233	2.13328531735728	1.93246340170901	0.141712088097907	1.65470770903711	2.2102190943809	1.93246340170901	0.102052878120914	1.73687560349901	2.135750786747
1.97922999984376	0.186419770769006	1.61384724913651	2.34461275055101	2.02562863650683	0.248260195830134	1.53903865267977	2.5122186203339	2.02562863650683	0.186419770769006	1.64226952195618	2.36171487940475
1.90034405301762	0.100354871379618	1.70364850511357	2.09703960092168	1.91100040126448	0.141542858028478	1.63357639952866	2.1884244030003	1.91100040126448	0.100354871379618	1.72147558863988	2.12077300336334
2.04243791807533	0.0880690622569653	1.86982255605168	2.21505328009899	2.03476043834597	0.125770716021083	1.78824983494465	2.2812710417473	2.03476043834597	0.0880690622569653	1.87094112825811	2.21662879670767
2.00273844360274	0.0872005895697653	1.831825288046	2.17365159915948	1.99332221838774	0.118043498878389	1.7619569605861	2.22468747618938	1.99332221838774	0.0872005895697653	1.81869839930069	2.15484957088431
1.90173755559682	0.0855958680832126	1.73396965415373	2.06950545703992	1.90636247743358	0.116995071619056	1.67705213706023	2.13567281780693	1.90636247743358	0.0855958680832126	1.74222827596446	2.0690687818775
2.13295606964717	0.114600372604368	1.90833933934261	2.35757279995173	2.12755966600597	0.155099506406241	1.82356463344974	2.4315546985622	2.12755966600597	0.114600372604368	1.890015408182	2.35536370221397
2.04192737839657	0.090000893756589	1.86552562663366	2.21832913015949	2.04069385333118	0.124764072290146	1.79615627164249	2.28523143501986	2.04069385333118	0.090000893756589	1.85999313365702	2.21845266039184
2.00767852699422	0.103179155996992	1.80544738124012	2.20990967274833	2.01602563392381	0.141465528521531	1.73875319802161	2.29329806982601	2.01602563392381	0.103179155996992	1.8165170005655	2.22831059745047
