X1	X2	X3	X4	X1.1	X2.1	X3.1	X4.1	X1.2	X2.2	X3.2	X4.2
1.97901500116199	0.0658070977112335	1.85003308964797	2.10799691267601	1.97854652158668	0.0932278671357106	1.79581990200068	2.16127314117267	1.97854652158668	0.0658070977112335	1.84858564144736	2.10631739517715
2.15228237583531	0.063186921958031	2.02843600879757	2.27612874287305	2.15660598025748	0.0876554311385308	1.98480133522596	2.328410625289	2.15660598025748	0.063186921958031	2.03474241581651	2.27956793124565
1.95948989986327	0.066915156783113	1.82833619256837	2.09064360715817	1.96280769680769	0.0939367720721492	1.77869162354627	2.1469237700691	1.96280769680769	0.066915156783113	1.83095022367297	2.08977068215321
2.06420869181438	0.0654549530006223	1.93591698393316	2.1925003996956	2.06559190090108	0.0913971533169295	1.8864534803999	2.24473032140226	2.06559190090108	0.0654549530006223	1.93978407465977	2.19333159099208
2.0075477332061	0.0686939868583839	1.87290751896367	2.14218794744853	2.00659606656095	0.0991423463046564	1.81227706780383	2.20091506531808	2.00659606656095	0.0686939868583839	1.8699687809113	2.13380615307255
1.93470858485116	0.0654223277987969	1.80648082236552	2.0629363473368	1.93343327137371	0.0929854694582438	1.75118175123555	2.11568479151186	1.93343327137371	0.0654223277987969	1.80379799380511	2.06610485447511
2.05457529799021	0.0662206567242799	1.92478281081062	2.1843677851698	2.05198591337962	0.0952821291620636	1.86523294022198	2.23873888653727	2.05198591337962	0.0662206567242799	1.92500172223563	2.18912040429011
1.97511586757654	0.0635846010645931	1.85049004948994	2.09974168566314	1.97616008757363	0.0866488340544117	1.80632837282698	2.14599180232027	1.97616008757363	0.0635846010645931	1.8505770151026	2.09654462871841
2.09051725206735	0.0647898093347671	1.96352922577121	2.21750527836349	2.09275195678453	0.0919282389494172	1.91257260844367	2.27293130512539	2.09275195678453	0.0647898093347671	1.96665845664214	2.22336302788432
1.99360412515992	0.0656429252253118	1.86494399171831	2.12226425860153	1.99400308482634	0.0910653800174268	1.81551493999219	2.1724912296605	1.99400308482634	0.0656429252253118	1.86641324034478	2.12218479868869
1.99358638931631	0.0669291286118196	1.86240529723715	2.12476748139548	1.99520299915812	0.0947518727788668	1.80948932851154	2.1809166698047	1.99520299915812	0.0669291286118196	1.86828015101911	2.12745129529757
1.9773738372473	0.0655025584584086	1.84898882266882	2.10575885182578	1.97815808508593	0.0891201784038534	1.80348253541437	2.15283363475748	1.97815808508593	0.0655025584584086	1.85777376850634	2.10598133733304
2.00646999582715	0.0639581172093423	1.88111208609684	2.13182790555746	2.0072691677938	0.0886874112141253	1.83344184181412	2.18109649377349	2.0072691677938	0.0639581172093423	1.87873653515568	2.12276912633174
1.99355260445686	0.0675557531999335	1.86114332818499	2.12596188072872	1.99686044813677	0.0953454922325423	1.80998328336099	2.18373761291255	1.99686044813677	0.0675557531999335	1.86204530271004	2.12989699641198
1.98483807925622	0.0637292847564503	1.85992868113358	2.10974747737886	1.98364371456869	0.089022848831576	1.8091589308588	2.15812849827858	1.98364371456869	0.0637292847564503	1.85487600726834	2.10880654112245
2.01320861657788	0.0642522473289741	1.88727421181309	2.13914302134267	2.01853129567409	0.0910228940037667	1.84012642342671	2.19693616792148	2.01853129567409	0.0642522473289741	1.89749969839658	2.14477474987046
2.1960319182249	0.0664109284847518	2.06586649839478	2.32619733805501	2.19571885569116	0.0924745842295536	2.01446867060123	2.37696904078108	2.19571885569116	0.0664109284847518	2.07078047835812	2.32632330010063
2.04079496494513	0.0688546880540996	1.90583977635909	2.17575015353116	2.0408891455864	0.100177540847088	1.8445411655261	2.23723712564669	2.0408891455864	0.0688546880540996	1.91083272820183	2.18376771424483
2.01897420716688	0.0636967422097945	1.89412859243569	2.14381982189808	2.02028053019122	0.0888227959317155	1.84618785016505	2.19437321021738	2.02028053019122	0.0636967422097945	1.89472478699874	2.14825890499945
2.00279692018522	0.0671214557568524	1.87123886690179	2.13435497346865	2.00478962649754	0.0950627182920064	1.8184666986452	2.19111255434987	2.00478962649754	0.0671214557568524	1.87222576129097	2.13303405744119
1.96960215114691	0.0644312321331692	1.8433169361659	2.09588736612793	1.97370968410829	0.090211592582715	1.79689496264617	2.15052440557041	1.97370968410829	0.0644312321331692	1.85030182047173	2.09624986836194
1.99384774461508	0.0674228724154023	1.86169891468089	2.12599657454926	1.99251984046703	0.0922856486483918	1.81163996911618	2.17339971181788	1.99251984046703	0.0674228724154023	1.86092135095791	2.12371072058823
2.0250052138183	0.062181567581675	1.90312934135822	2.14688108627838	2.02553457428802	0.0868470593715583	1.85531433791977	2.19575481065628	2.02553457428802	0.062181567581675	1.90408827464935	2.14505075876728
1.99042434851564	0.0664777911991929	1.86012787776522	2.12072081926606	1.98713281115269	0.0946220273187405	1.80167363760796	2.17259198469742	1.98713281115269	0.0664777911991929	1.8637448311065	2.11360743233377
2.1146631921537	0.0643593120898498	1.9885189404576	2.24080744384981	2.11486503492798	0.0902646324737169	1.93794635527949	2.29178371457646	2.11486503492798	0.0643593120898498	1.98249695453009	2.23940696353551
2.10691939466024	0.0652370951624316	1.97905468814188	2.23478410117861	2.1075362589967	0.0912174680561383	1.92875002160667	2.28632249638673	2.1075362589967	0.0652370951624316	1.97666390185486	2.22892886882615
2.01158425897061	0.0627661464308916	1.88856261196607	2.13460590597516	2.01125886625636	0.0882111951054607	1.83836492384966	2.18415280866306	2.01125886625636	0.0627661464308916	1.88255801093823	2.12828366979531
1.95155536446264	0.0627109688399236	1.82864186553639	2.07446886338889	1.9508638555242	0.0881420742404022	1.77810539001302	2.12362232103539	1.9508638555242	0.0627109688399236	1.82925747731555	2.07493788118746
2.00351600740515	0.0634101932380172	1.87923202865864	2.12779998615167	2.00306059486942	0.0892668195516019	1.82809762854829	2.17802356119056	2.00306059486942	0.0634101932380172	1.88238593300948	2.12381474486697
1.97176492405725	0.0613571549900239	1.85150490027681	2.0920249478377	1.97426925314761	0.0874571016787297	1.8028533338573	2.14568517243792	1.97426925314761	0.0613571549900239	1.84499894911046	2.09891081249811
2.11954313101462	0.0658751484931404	1.99042783996807	2.24865842206118	2.12057835940444	0.0946410014740207	1.93508199651536	2.30607472229352	2.12057835940444	0.0658751484931404	1.99092828098483	2.24866699374899
1.9690287157289	0.0651050721294601	1.84142277435516	2.09663465710264	1.97141948316419	0.0906423768795186	1.79376042448034	2.14907854184805	1.97141948316419	0.0651050721294601	1.84243814576051	2.10311875904315
1.9726213755042	0.0641948522616977	1.84679946507128	2.09844328593713	1.97300091048801	0.0896985269979476	1.79719179757203	2.14881002340398	1.97300091048801	0.0641948522616977	1.84219787377946	2.09656738786815
2.08247092275232	0.0665078316247486	1.95211557276781	2.21282627273683	2.08451762825217	0.0928296807383484	1.90257145400501	2.26646380249934	2.08451762825217	0.0665078316247486	1.95537296289784	2.21415896800025
1.87859183121387	0.065917419622045	1.74939368875466	2.00778997367308	1.87534638198976	0.0930721887706135	1.69292489199936	2.05776787198016	1.87534638198976	0.065917419622045	1.74632167553636	2.00628327033548
2.1240628157393	0.0653256619932483	1.99602451823254	2.25210111324607	2.12275463868481	0.0923329510209245	1.9417820546838	2.30372722268582	2.12275463868481	0.0653256619932483	1.98822624599281	2.25422455803811
2.00306496734453	0.0651391134377333	1.87539230500657	2.13073762968248	2.00100989993511	0.0913450749948765	1.82197355294515	2.18004624692507	2.00100989993511	0.0651391134377333	1.87384809039142	2.13070452119295
2.07679691527403	0.0662053552006107	1.94703441908083	2.20655941146723	2.07774458838324	0.0925232286284776	1.89639906027142	2.25909011649506	2.07774458838324	0.0662053552006107	1.94613087141015	2.20508007236654
2.09447413164636	0.064781001697124	1.96750336832	2.22144489497272	2.09785107113632	0.0893744954167237	1.92267706011954	2.2730250821531	2.09785107113632	0.064781001697124	1.974940312218	2.22911289705732
2.10486651949006	0.0649779501540884	1.97750973718804	2.23222330179207	2.10685227062949	0.0920571381688884	1.92642027981846	2.28728426144051	2.10685227062949	0.0649779501540884	1.98096012675933	2.24202571154622
2.1773249669859	0.0658080478950673	2.04834119311157	2.30630874086024	2.1764871749942	0.0914177518114803	1.9973083814437	2.3556659685447	2.1764871749942	0.0658080478950673	2.0509039995284	2.30327954715027
1.88880545616233	0.0637793062912649	1.76379801583145	2.0138128964932	1.88843885175417	0.0874857626702494	1.71696675692048	2.05991094658786	1.88843885175417	0.0637793062912649	1.76808863066571	2.01129580278642
2.11345656564537	0.0658026385954764	1.98448339399824	2.24242973729251	2.1114237944892	0.0925135037177859	1.93009732720234	2.29275026177606	2.1114237944892	0.0658026385954764	1.98098880665631	2.24600986348014
1.90099457887109	0.0610870668740062	1.78126392779804	2.02072522994415	1.89761262359111	0.0847275186491639	1.73154668703875	2.06367856014347	1.89761262359111	0.0610870668740062	1.78219757316785	2.02113497143828
2.00123257515562	0.0647466540525763	1.87432913321257	2.12813601709867	2.00354218631611	0.0897336475206545	1.82766423717563	2.17942013545659	2.00354218631611	0.0647466540525763	1.8726238469481	2.12916920862936
2.01195800796017	0.0635191178314886	1.88746053701046	2.13645547890989	2.01167689943309	0.0905291264600709	1.83423981157135	2.18911398729483	2.01167689943309	0.0635191178314886	1.89396831701143	2.13859005636731
2.02109230740026	0.0711552722475466	1.88162797379507	2.16055664100545	2.02135269936736	0.101918291766338	1.82159284750534	2.22111255122938	2.02135269936736	0.0711552722475466	1.88749011593716	2.16666555660797
