X1	X2	X3	X4	X1.1	X2.1	X3.1	X4.1	X1.2	X2.2	X3.2	X4.2
2.00176738606603	0.082648904196581	1.83977553384074	2.16375923829133	2.0220449681136	0.111924321842988	1.80267329730134	2.24141663892585	2.0220449681136	0.082648904196581	1.87294711015003	2.19694405995542
2.15443292846366	0.0790137859387744	1.99956590802366	2.30929994890365	2.11617621134899	0.10497938968609	1.91041660756425	2.32193581513372	2.11617621134899	0.0790137859387744	1.95699344895681	2.25749318780812
1.95421869165338	0.0750117569079203	1.80719564811386	2.10124173519291	1.96047354316496	0.101822414609659	1.76090161053003	2.16004547579989	1.96047354316496	0.0750117569079203	1.80906734018018	2.11070077650812
2.12458403775215	0.0825135339126826	1.9628575112833	2.28631056422101	2.11790741409097	0.108695956733816	1.90486333889269	2.33095148928925	2.11790741409097	0.0825135339126826	1.9673356645704	2.27601809329607
2.02174468094758	0.0733274316751362	1.87802291486431	2.16546644703084	2.01818344271742	0.103166006378159	1.81597807021622	2.22038881521861	2.01818344271742	0.0733274316751362	1.87629746857051	2.15508548556556
1.93501543665713	0.0707157064636284	1.79641265198841	2.07361822132584	1.9326236959588	0.0960834921212217	1.7443000514012	2.12094734051639	1.9326236959588	0.0707157064636284	1.79135819951521	2.07692570921213
2.05225930415935	0.0834795416670399	1.88863940249196	2.21587920582675	2.03224207711497	0.108994224902101	1.81861339630685	2.24587075792308	2.03224207711497	0.0834795416670399	1.84763148969867	2.18107709310799
1.97222728928786	0.0752250897702724	1.82478611333813	2.1196684652376	1.99308303604191	0.0996318578172773	1.79780459472004	2.18836147736377	1.99308303604191	0.0752250897702724	1.85314874939548	2.1469204902547
2.08702196388995	0.0703688829728141	1.94909895326324	2.22494497451667	2.07711688378739	0.0946593367257973	1.89158458380483	2.26264918376995	2.07711688378739	0.0703688829728141	1.93181427962448	2.20885908488135
1.99641992589153	0.0806203016994842	1.83840413456054	2.15443571722252	1.97577722128708	0.10838826366503	1.76333622450362	2.18821821807053	1.97577722128708	0.0806203016994842	1.82507628753144	2.1421777860345
2.031694450269	0.104704605893858	1.82647342271704	2.23691547782097	2.04584467039089	0.131876641233742	1.78736645357275	2.30432288720902	2.04584467039089	0.104704605893858	1.87841012906826	2.32095898379205
1.9803355400811	0.0851025785059749	1.81353448620939	2.14713659395281	1.97082542918315	0.108765590522306	1.75764487175943	2.18400598660687	1.97082542918315	0.0851025785059749	1.81457098404428	2.14506139947745
2.012513773319	0.0827830652078793	1.85025896551156	2.17476858112645	2.04456748338805	0.111035607403225	1.82693769287773	2.26219727389837	2.04456748338805	0.0827830652078793	1.89451808078318	2.21719340738344
1.98985628138688	0.0808470878781413	1.83139598914572	2.14831657362803	2.01239905471104	0.107059359480783	1.80256271012871	2.22223539929337	2.01239905471104	0.0808470878781413	1.86520663758563	2.1817454880655
1.97255822424702	0.0797831964253521	1.81618315925333	2.12893328924071	1.96308581260549	0.105651677201088	1.75600852529135	2.17016309991962	1.96308581260549	0.0797831964253521	1.78295473150432	2.09939307488271
1.99974318397884	0.0806699575266583	1.84163006722659	2.15785630073109	2.02271640278888	0.108195846307514	1.81065254402616	2.23478026155161	2.02271640278888	0.0806699575266583	1.87233493051183	2.1929348150148
2.18860678315046	0.098290520712727	1.99595736255352	2.38125620374741	2.16531118326838	0.119348712342509	1.93138770707707	2.3992346594597	2.16531118326838	0.098290520712727	1.90725873519479	2.32139022431461
2.0198414765678	0.0806848699689786	1.8616991314286	2.177983821707	2.02300047759382	0.110089857277327	1.80722435733026	2.23877659785738	2.02300047759382	0.0806848699689786	1.86263183908509	2.19434084269549
2.01055113224926	0.0723112701786635	1.86882104269908	2.15228122179944	2.02385208933581	0.0986184119306932	1.83056000195166	2.21714417671997	2.02385208933581	0.0723112701786635	1.89092256650052	2.17566656989583
