Xc1	Xc2	Xp1	Xp2	Xi1	Xi2	Xs1	Xs2	Xs3	Xs4	Xs5	Xs6	Xs7	Xs8	Xs9	Xs10	Xs11	Xs12	Xs13	Xs14
1	1	1	1	0.188	0.245	0.641	0.058	0.337	0.091	0.107	0.091	0.65	0.206	0.065	0.063	0.294	0.077	0.222	0.255
1	1	1	1	0.484	0.297	0.097	0.07	0.431	0.073	0.061	0.085	0.03	0.027	0.099	0.078	0.054	0.253	0.129	0.087
1	1	1	1	0.11	0.101	0.088	0.047	0.236	0.06	0.131	0.226	0.072	0.055	0.242	0.295	0.081	0.066	0.169	0.098
1	1	1	1	0.716	0.112	0.072	0.12	0.118	0.186	0.053	0.114	0.165	0.311	0.089	0.074	0.153	0.074	0.072	0.172
1	1	1	1	0.114	0.116	0.087	0.728	0.1	0.069	0.07	0.053	0.076	0.239	0.084	0.129	0.105	0.072	0.082	0.25
1	1	1	1	0.146	0.129	0.08	0.176	0.079	0.138	0.064	0.16	0.286	0.159	0.064	0.074	0.068	0.222	0.189	0.081
1	1	1	1	0.25	0.309	0.122	0.095	0.066	0.073	0.045	0.07	0.134	0.069	0.103	0.104	0.078	0.128	0.059	0.047
1	1	1	1	0.368	0.126	0.067	0.103	0.398	0.074	0.049	0.241	0.069	0.125	0.07	0.211	0.095	0.056	0.227	0.079
1	1	1	1	0.107	0.198	0.077	0.105	0.055	0.413	0.177	0.067	0.06	0.265	0.061	0.165	0.39	0.083	0.098	0.458
1	1	1	1	0.453	0.144	0.49	0.057	0.229	0.362	0.123	0.065	0.149	0.068	0.081	0.263	0.114	0.365	0.259	0.061
1	1	1	1	0.619	0.151	0.189	0.075	0.173	0.124	0.192	0.164	0.125	0.063	0.066	0.106	0.083	0.145	0.155	0.186
1	1	1	1	0.328	0.561	0.117	0.064	0.059	0.088	0.402	0.114	0.054	0.083	0.073	0.077	0.114	0.628	0.15	0.055
1	1	1	1	0.406	0.341	0.124	0.057	0.061	0.249	0.101	0.113	0.049	0.079	0.072	0.338	0.111	0.043	0.062	0.076
1	1	1	1	0.153	0.242	0.277	0.425	0.061	0.107	0.104	0.127	0.083	0.058	0.063	0.158	0.08	0.077	0.546	0.119
1	1	1	1	0.187	0.103	0.118	0.088	0.171	0.199	0.048	0.189	0.106	0.326	0.311	0.124	0.21	0.088	0.13	0.159
1	1	0.998	0.999	0.119	0.37	0.051	0.331	0.088	0.203	0.044	0.188	0.06	0.036	0.164	0.111	0.053	0.063	0.41	0.297
1	1	1	1	0.16	0.089	0.048	0.174	0.124	0.23	0.059	0.412	0.139	0.119	0.124	0.17	0.149	0.063	0.27	0.079
1	1	1	1	0.635	0.11	0.141	0.063	0.097	0.067	0.079	0.133	0.137	0.1	0.349	0.117	0.221	0.105	0.071	0.073
1	1	1	1	0.134	0.156	0.071	0.09	0.107	0.063	0.069	0.312	0.172	0.15	0.109	0.056	0.438	0.633	0.054	0.05
1	1	1	1	0.227	0.195	0.047	0.081	0.069	0.193	0.067	0.416	0.049	0.309	0.056	0.063	0.238	0.077	0.118	0.119
1	1	1	1	0.31	0.196	0.618	0.099	0.209	0.087	0.078	0.56	0.077	0.242	0.068	0.07	0.114	0.476	0.293	0.533
1	1	1	1	0.209	0.136	0.216	0.175	0.221	0.088	0.067	0.055	0.078	0.062	0.071	0.586	0.224	0.265	0.083	0.499
1	1	1	1	0.116	0.233	0.406	0.426	0.107	0.054	0.481	0.066	0.068	0.052	0.062	0.07	0.099	0.089	0.204	0.456
1	1	1	1	0.119	0.408	0.068	0.101	0.098	0.075	0.262	0.245	0.177	0.29	0.059	0.164	0.054	0.785	0.081	0.073
1	1	1	1	0.267	0.456	0.275	0.121	0.055	0.12	0.85	0.094	0.142	0.145	0.153	0.188	0.044	0.05	0.196	0.132
1	1	1	1	0.782	0.159	0.35	0.218	0.199	0.077	0.227	0.486	0.151	0.069	0.145	0.08	0.07	0.249	0.053	0.14
1	1	1	1	0.187	0.073	0.076	0.068	0.035	0.052	0.055	0.101	0.118	0.032	0.096	0.197	0.075	0.059	0.06	0.043
1	1	1	1	0.203	0.166	0.542	0.063	0.05	0.073	0.059	0.046	0.087	0.102	0.038	0.162	0.048	0.385	0.072	0.284
1	1	1	1	0.319	0.173	0.068	0.058	0.52	0.143	0.064	0.327	0.095	0.104	0.151	0.059	0.189	0.054	0.182	0.163
1	1	1	0.999	0.476	0.201	0.074	0.054	0.121	0.143	0.357	0.197	0.125	0.224	0.167	0.05	0.036	0.1	0.047	0.064
1	1	1	1	0.246	0.454	0.303	0.294	0.21	0.213	0.434	0.178	0.14	0.069	0.192	0.061	0.185	0.069	0.103	0.106
1	1	1	1	0.109	0.142	0.138	0.081	0.224	0.061	0.082	0.117	0.154	0.05	0.506	0.358	0.078	0.064	0.117	0.073
1	1	1	1	0.15	0.58	0.213	0.185	0.267	0.053	0.111	0.054	0.065	0.376	0.253	0.111	0.226	0.299	0.115	0.411
1	1	1	1	0.127	0.166	0.103	0.07	0.081	0.497	0.056	0.114	0.441	0.229	0.091	0.163	0.112	0.082	0.061	0.733
1	1	1	1	0.101	0.104	0.081	0.11	0.265	0.064	0.114	0.109	0.111	0.128	0.087	0.381	0.099	0.193	0.121	0.082
1	1	1	1	0.41	0.204	0.084	0.084	0.142	0.358	0.083	0.133	0.066	0.447	0.087	0.115	0.402	0.072	0.152	0.093
1	1	1	1	0.134	0.513	0.201	0.041	0.064	0.305	0.27	0.064	0.207	0.198	0.051	0.062	0.089	0.136	0.142	0.082
1	1	1	1	0.157	0.103	0.439	0.289	0.122	0.063	0.086	0.085	0.097	0.107	0.292	0.744	0.463	0.077	0.661	0.206
1	1	1	1	0.325	0.129	0.189	0.083	0.048	0.2	0.036	0.313	0.068	0.067	0.054	0.124	0.07	0.103	0.201	0.221
1	1	1	1	0.223	0.484	0.077	0.074	0.084	0.148	0.14	0.231	0.254	0.308	0.053	0.386	0.118	0.105	0.066	0.073
1	1	1	1	0.65	0.145	0.74	0.273	0.512	0.109	0.704	0.07	0.207	0.473	0.078	0.158	0.07	0.166	0.139	0.095
1	1	1	1	0.222	0.445	0.153	0.443	0.11	0.058	0.059	0.092	0.106	0.138	0.088	0.253	0.119	0.102	0.213	0.107
1	1	1	1	0.151	0.136	0.066	0.067	0.228	0.112	0.064	0.078	0.061	0.327	0.055	0.063	0.06	0.101	0.052	0.128
1	1	1	1	0.138	0.295	0.161	0.075	0.357	0.917	0.055	0.212	0.251	0.075	0.12	0.052	0.104	0.484	0.256	0.054
1	1	1	1	0.284	0.223	0.25	0.111	0.081	0.065	0.074	0.049	0.061	0.373	0.285	0.161	0.286	0.097	0.421	0.699
1	1	1	1	0.228	0.295	0.048	0.168	0.079	0.042	0.275	0.061	0.039	0.029	0.108	0.131	0.05	0.074	0.04	0.088
1	1	1	1	0.094	0.298	0.175	0.079	0.05	0.034	0.18	0.092	0.067	0.154	0.048	0.123	0.071	0.186	0.049	0.077
1	1	1	1	0.217	0.124	0.136	0.133	0.237	0.267	0.077	0.069	0.166	0.376	0.052	0.476	0.081	0.419	0.137	0.225
1	1	1	1	0.694	0.121	0.103	0.043	0.055	0.059	0.097	0.115	0.11	0.134	0.063	0.421	0.067	0.319	0.038	0.38
1	1	1	1	0.185	0.269	0.061	0.141	0.061	0.116	0.063	0.071	0.092	0.198	0.149	0.142	0.271	0.033	0.037	0.068
1	1	1	1	0.106	0.192	0.166	0.075	0.335	0.112	0.21	0.469	0.347	0.369	0.372	0.126	0.341	0.386	0.14	0.1
1	1	1	1	0.202	0.115	0.129	0.306	0.339	0.1	0.098	0.167	0.086	0.125	0.178	0.062	0.094	0.1	0.358	0.126
1	1	1	1	0.184	0.111	0.287	0.096	0.09	0.068	0.096	0.058	0.172	0.049	0.335	0.061	0.288	0.084	0.103	0.257
1	1	1	1	0.654	0.39	0.072	0.069	0.074	0.058	0.132	0.247	0.305	0.046	0.062	0.067	0.067	0.177	0.139	0.082
1	1	1	1	0.167167167167167	0.0840840840840841	0.0790790790790791	0.047047047047047	0.0840840840840841	0.105105105105105	0.1001001001001	0.263263263263263	0.173173173173173	0.041041041041041	0.152152152152152	0.0670670670670671	0.206206206206206	0.106106106106106	0.138138138138138	0.0540540540540541
1	1	1	1	0.115	0.167	0.146	0.063	0.082	0.137	0.265	0.165	0.236	0.174	0.071	0.433	0.05	0.217	0.307	0.21
1	1	1	1	0.124	0.266	0.072	0.072	0.248	0.057	0.097	0.398	0.279	0.157	0.063	0.051	0.069	0.295	0.061	0.734
1	1	1	1	0.085	0.336	0.049	0.116	0.172	0.248	0.19	0.124	0.389	0.064	0.156	0.055	0.067	0.049	0.027	0.11
1	1	1	1	0.252	0.633	0.084	0.051	0.043	0.051	0.081	0.052	0.348	0.119	0.07	0.189	0.051	0.065	0.119	0.107
1	1	1	1	0.132	0.083	0.052	0.061	0.062	0.106	0.07	0.047	0.217	0.128	0.097	0.137	0.063	0.065	0.207	0.102
1	1	1	1	0.119	0.06	0.196	0.093	0.085	0.12	0.113	0.185	0.054	0.048	0.301	0.084	0.187	0.062	0.213	0.06
1	1	1	1	0.524	0.555	0.563	0.136	0.035	0.051	0.055	0.078	0.202	0.067	0.048	0.15	0.327	0.38	0.103	0.081
1	1	1	1	0.366	0.543	0.049	0.082	0.094	0.126	0.051	0.059	0.072	0.056	0.056	0.077	0.066	0.068	0.053	0.087
1	1	1	1	0.331	0.275	0.334	0.598	0.096	0.125	0.181	0.045	0.084	0.168	0.078	0.07	0.094	0.155	0.179	0.128
1	1	1	1	0.317	0.22	0.215	0.554	0.081	0.166	0.301	0.191	0.06	0.065	0.4	0.342	0.076	0.321	0.419	0.207
1	1	1	1	0.142	0.286	0.131	0.586	0.069	0.069	0.577	0.259	0.13	0.09	0.237	0.079	0.178	0.301	0.084	0.23
1	1	1	1	0.111	0.634	0.377	0.165	0.107	0.068	0.127	0.04	0.298	0.068	0.103	0.053	0.112	0.081	0.076	0.083
1	1	1	1	0.133	0.123	0.071	0.395	0.067	0.065	0.247	0.102	0.07	0.275	0.067	0.083	0.197	0.117	0.538	0.085
1	1	1	0.999	0.133	0.105	0.04	0.052	0.059	0.048	0.103	0.09	0.059	0.025	0.049	0.097	0.053	0.038	0.058	0.054
1	1	1	1	0.228	0.706	0.301	0.505	0.206	0.054	0.073	0.112	0.042	0.11	0.112	0.071	0.078	0.096	0.152	0.13
1	1	1	1	0.275	0.16	0.094	0.104	0.144	0.06	0.061	0.085	0.096	0.122	0.095	0.07	0.085	0.38	0.229	0.056
1	1	1	1	0.142	0.08	0.063	0.247	0.089	0.445	0.128	0.112	0.214	0.214	0.086	0.046	0.126	0.065	0.07	0.082
1	1	1	1	0.263	0.492	0.145	0.337	0.082	0.067	0.4	0.477	0.048	0.496	0.13	0.307	0.089	0.211	0.104	0.122
1	1	1	1	0.084	0.383	0.15	0.067	0.077	0.187	0.041	0.139	0.058	0.127	0.212	0.077	0.119	0.095	0.086	0.056
1	1	1	1	0.126	0.101	0.139	0.07	0.053	0.133	0.139	0.112	0.199	0.083	0.039	0.05	0.385	0.079	0.342	0.071
1	1	1	1	0.366	0.43	0.166	0.228	0.1	0.247	0.415	0.057	0.136	0.056	0.375	0.471	0.21	0.104	0.104	0.075
1	1	1	1	0.113	0.077	0.091	0.064	0.104	0.112	0.126	0.062	0.176	0.171	0.037	0.124	0.061	0.055	0.266	0.037
1	1	1	1	0.165	0.32	0.129	0.087	0.072	0.234	0.043	0.071	0.259	0.119	0.103	0.09	0.269	0.459	0.083	0.047
1	1	1	1	0.106	0.258	0.053	0.061	0.17	0.071	0.119	0.132	0.052	0.285	0.134	0.06	0.117	0.081	0.07	0.16
1	1	1	1	0.105	0.345	0.385	0.074	0.083	0.082	0.139	0.069	0.055	0.349	0.044	0.151	0.124	0.197	0.151	0.113
1	1	1	1	0.085	0.43	0.037	0.038	0.081	0.038	0.047	0.146	0.055	0.076	0.097	0.072	0.099	0.059	0.043	0.063
1	1	1	1	0.09	0.179	0.64	0.064	0.186	0.176	0.85	0.049	0.271	0.321	0.181	0.143	0.166	0.108	0.041	0.051
1	1	1	1	0.351	0.157	0.272	0.151	0.218	0.09	0.039	0.054	0.069	0.065	0.081	0.293	0.077	0.242	0.078	0.064
1	1	1	1	0.099	0.152	0.295	0.051	0.146	0.645	0.097	0.115	0.083	0.141	0.07	0.039	0.06	0.134	0.07	0.201
1	1	1	1	0.101	0.491	0.129	0.224	0.095	0.083	0.134	0.088	0.067	0.069	0.168	0.055	0.356	0.234	0.083	0.058
1	1	1	1	0.504	0.139	0.467	0.063	0.318	0.064	0.06	0.571	0.038	0.08	0.139	0.187	0.547	0.659	0.17	0.091
1	1	1	1	0.202	0.167	0.558	0.259	0.083	0.079	0.099	0.092	0.055	0.063	0.243	0.217	0.157	0.448	0.192	0.159
1	1	0.998	1	0.081	0.199	0.061	0.049	0.199	0.044	0.067	0.051	0.369	0.066	0.193	0.11	0.069	0.069	0.211	0.338
1	1	1	1	0.221	0.14	0.09	0.16	0.278	0.734	0.131	0.146	0.082	0.043	0.09	0.569	0.512	0.128	0.087	0.064
1	1	1	1	0.161	0.38	0.054	0.202	0.312	0.274	0.071	0.22	0.067	0.164	0.253	0.078	0.856	0.459	0.215	0.14
1	1	1	1	0.131	0.122	0.1	0.03	0.051	0.054	0.112	0.051	0.056	0.115	0.048	0.221	0.063	0.06	0.067	0.063
1	1	1	1	0.192	0.132	0.175	0.445	0.051	0.108	0.218	0.183	0.351	0.057	0.053	0.295	0.113	0.113	0.317	0.084
1	1	1	1	0.127	0.144	0.073	0.258	0.721	0.39	0.371	0.37	0.202	0.054	0.132	0.402	0.091	0.387	0.289	0.114
1	1	1	1	0.177	0.173	0.538	0.139	0.072	0.14	0.077	0.09	0.251	0.115	0.177	0.068	0.116	0.078	0.067	0.071
1	1	1	1	0.201	0.173	0.082	0.3	0.116	0.148	0.141	0.125	0.101	0.086	0.081	0.294	0.306	0.115	0.069	0.321
1	1	1	1	0.137	0.456	0.123	0.13	0.281	0.151	0.224	0.078	0.08	0.078	0.558	0.226	0.371	0.266	0.095	0.089
1	1	1	1	0.115	0.309	0.363	0.195	0.889	0.653	0.107	0.387	0.18	0.124	0.148	0.12	0.128	0.302	0.103	0.065
1	1	1	1	0.133	0.108	0.569	0.458	0.103	0.046	0.109	0.069	0.816	0.315	0.377	0.07	0.397	0.126	0.26	0.083
1	1	1	1	0.147	0.474	0.459	0.258	0.558	0.05	0.076	0.285	0.108	0.181	0.104	0.067	0.219	0.116	0.107	0.558
1	1	1	1	0.111	0.114	0.506	0.311	0.087	0.069	0.076	0.056	0.189	0.098	0.054	0.163	0.161	0.057	0.151	0.084
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
