Xc1	Xc2	Xp1	Xp2	Xi1	Xi2	Xs1	Xs2	Xs3	Xs4	Xs5	Xs6	Xs7	Xs8	Xs9	Xs10	Xs11	Xs12	Xs13	Xs14
1	1	1	1	0.404	0.351	0.455	0.255	0.209	0.167	0.201	0.143	0.178	0.593	0.497	0.308	0.524	0.242	0.679	0.887
1	1	1	1	0.455	0.379	0.173	0.411	0.225	0.15	0.549	0.183	0.166	0.139	0.285	0.304	0.195	0.207	0.142	0.244
1	1	1	1	0.157	0.597	0.429	0.241	0.186	0.143	0.42	0.245	0.209	0.388	0.165	0.36	0.174	0.396	0.191	0.213
1	1	1	1	0.465	0.2	0.305	0.236	0.431	0.448	0.16	0.18	0.303	0.599	0.143	0.658	0.201	0.628	0.301	0.376
1	0.945	1	1	0.803	0.209	0.289	0.173	0.192	0.194	0.251	0.29	0.292	0.352	0.205	0.731	0.217	0.583	0.152	0.685
1	1	1	1	0.509	0.635	0.161	0.268	0.21	0.275	0.194	0.199	0.288	0.451	0.369	0.349	0.476	0.142	0.141	0.178
1	1	1	1	0.16	0.193	0.24	0.164	0.44	0.258	0.338	0.581	0.496	0.565	0.549	0.279	0.489	0.515	0.279	0.207
1	1	1	1	0.195	0.216	0.22	0.476	0.531	0.236	0.184	0.279	0.183	0.203	0.333	0.165	0.179	0.192	0.567	0.245
1	1	1	1	0.206	0.139	0.468	0.189	0.195	0.167	0.172	0.155	0.324	0.154	0.5	0.146	0.425	0.182	0.214	0.431
1	1	1	1	0.836	0.603	0.221	0.217	0.208	0.177	0.328	0.437	0.547	0.176	0.209	0.19	0.215	0.399	0.318	0.207
1	1	1	1	0.314	0.142	0.213	0.14	0.188	0.22	0.223	0.429	0.332	0.121	0.282	0.173	0.396	0.275	0.303	0.15
1	1	1	1	0.145	0.165	0.312	0.171	0.203	0.316	0.514	0.356	0.435	0.347	0.196	0.677	0.128	0.408	0.532	0.347
1	1	1	1	0.148	0.601	0.181	0.2	0.419	0.183	0.22	0.609	0.471	0.31	0.17	0.148	0.195	0.495	0.166	0.887
1	1	1	1	0.167	0.534	0.188	0.303	0.41	0.513	0.398	0.335	0.66	0.199	0.292	0.186	0.224	0.178	0.138	0.31
0.996	1	1	1	0.308	0.729	0.211	0.164	0.153	0.157	0.179	0.192	0.575	0.234	0.183	0.365	0.159	0.197	0.303	0.24
1	1	1	1	0.152	0.155	0.14	0.186	0.188	0.24	0.207	0.147	0.392	0.258	0.247	0.28	0.155	0.156	0.327	0.223
1	1	1	1	0.392	0.199	0.44	0.248	0.242	0.325	0.276	0.423	0.144	0.159	0.556	0.254	0.387	0.157	0.428	0.185
1	1	1	1	0.412	0.453	0.803	0.313	0.149	0.184	0.171	0.204	0.401	0.168	0.159	0.317	0.584	0.612	0.283	0.23
1	1	1	1	0.435	0.628	0.164	0.201	0.193	0.257	0.148	0.15	0.176	0.177	0.173	0.21	0.165	0.212	0.154	0.26
1	1	1	1	0.424	0.391	0.599	0.851	0.264	0.286	0.406	0.159	0.219	0.372	0.191	0.17	0.269	0.326	0.413	0.313
0.998	1	1	1	0.634	0.162	0.382	0.79	0.185	0.308	0.458	0.359	0.151	0.171	0.578	0.571	0.222	0.497	0.627	0.312
1	1	1	1	0.22	0.366	0.29	0.767	0.17	0.166	0.779	0.426	0.275	0.206	0.421	0.182	0.322	0.529	0.202	0.402
1	1	1	1	0.172	0.698	0.623	0.32	0.233	0.185	0.338	0.144	0.496	0.164	0.231	0.152	0.257	0.225	0.181	0.214
1	0.965	1	1	0.204	0.205	0.173	0.558	0.163	0.159	0.41	0.215	0.179	0.441	0.183	0.174	0.37	0.26	0.706	0.184
1	1	1	1	0.447	0.156	0.17	0.206	0.207	0.203	0.307	0.301	0.23	0.148	0.181	0.342	0.238	0.174	0.208	0.208
1	1	1	1	0.169	0.651	0.572	0.715	0.442	0.19	0.211	0.313	0.155	0.269	0.294	0.189	0.211	0.239	0.334	0.295
1	1	1	1	0.275	0.364	0.23	0.282	0.339	0.16	0.149	0.202	0.204	0.316	0.215	0.175	0.228	0.64	0.446	0.184
1	1	1	1	0.203	0.158	0.173	0.458	0.216	0.706	0.294	0.285	0.425	0.413	0.226	0.146	0.301	0.171	0.194	0.245
1	1	1	1	0.429	0.554	0.302	0.578	0.188	0.185	0.601	0.673	0.152	0.722	0.259	0.514	0.221	0.4	0.209	0.248
1	1	1	1	0.303	0.768	0.358	0.188	0.22	0.42	0.138	0.32	0.173	0.284	0.415	0.202	0.267	0.211	0.243	0.186
1	1	1	1	0.205	0.188	0.3	0.178	0.159	0.315	0.336	0.208	0.393	0.214	0.148	0.155	0.686	0.215	0.604	0.156
1	1	1	1	0.504	0.522	0.339	0.405	0.204	0.406	0.587	0.174	0.277	0.144	0.565	0.671	0.365	0.246	0.209	0.161
1	1	1	1	0.163	0.187	0.218	0.203	0.277	0.272	0.309	0.177	0.372	0.335	0.161	0.273	0.168	0.158	0.509	0.153
0.999	1	1	1	0.243	0.494	0.303	0.22	0.215	0.438	0.167	0.195	0.493	0.28	0.245	0.238	0.48	0.734	0.219	0.172
1	1	1	1	0.17	0.406	0.143	0.158	0.358	0.173	0.275	0.317	0.139	0.492	0.309	0.149	0.252	0.219	0.16	0.329
1	1	1	1	0.147	0.426	0.655	0.177	0.199	0.193	0.315	0.188	0.156	0.557	0.142	0.307	0.276	0.34	0.29	0.252
1	1	1	1	0.184	0.683	0.149	0.164	0.247	0.141	0.172	0.356	0.207	0.201	0.255	0.206	0.276	0.182	0.158	0.2
1	1	1	1	0.157	0.301	0.844	0.201	0.372	0.355	0.964	0.15	0.509	0.543	0.342	0.303	0.332	0.233	0.158	0.166
1	1	1	1	0.44	0.226	0.5	0.295	0.426	0.212	0.163	0.165	0.187	0.171	0.211	0.503	0.194	0.433	0.21	0.168
1	1	1	1	0.273	0.173	0.47	0.144	0.307	0.843	0.223	0.261	0.234	0.284	0.181	0.116	0.168	0.261	0.189	0.385
1	0.999	1	1	0.16	0.637	0.304	0.406	0.19	0.17	0.282	0.212	0.182	0.165	0.294	0.16	0.562	0.4	0.17	0.164
0.975	1	1	1	0.652	0.205	0.711	0.164	0.553	0.171	0.192	0.834	0.146	0.185	0.322	0.379	0.788	0.839	0.419	0.219
1	1	1	1	0.535	0.189	0.751	0.431	0.191	0.197	0.218	0.205	0.161	0.176	0.396	0.385	0.307	0.593	0.38	0.344
1	1	1	1	0.171	0.362	0.185	0.148	0.333	0.146	0.189	0.166	0.615	0.159	0.38	0.246	0.174	0.172	0.392	0.545
1	0.999	1	1	0.409	0.257	0.195	0.312	0.425	0.847	0.266	0.28	0.187	0.146	0.179	0.748	0.725	0.258	0.191	0.16
1	1	1	1	0.326	0.595	0.155	0.346	0.523	0.469	0.181	0.393	0.166	0.323	0.438	0.181	0.97	0.629	0.419	0.294
1	1	1	1	0.172	0.153	0.221	0.145	0.196	0.186	0.289	0.168	0.163	0.324	0.157	0.486	0.196	0.217	0.158	0.203
0.999	1	1	1	0.536	0.181	0.351	0.706	0.154	0.24	0.435	0.384	0.535	0.175	0.149	0.53	0.247	0.254	0.504	0.206
1	1	1	1	0.188	0.225	0.17	0.428	0.851	0.524	0.486	0.544	0.33	0.149	0.222	0.568	0.208	0.604	0.493	0.218
1	1	1	1	0.175	0.139	0.698	0.302	0.166	0.295	0.173	0.209	0.403	0.228	0.315	0.156	0.279	0.224	0.17	0.189
1	1	1	1	0.278	0.234	0.175	0.486	0.27	0.289	0.303	0.247	0.197	0.161	0.195	0.483	0.502	0.266	0.187	0.543
1	1	1	1	0.165	0.744	0.213	0.284	0.386	0.266	0.379	0.172	0.174	0.158	0.745	0.378	0.585	0.45	0.195	0.17
1	1	1	1	0.292	0.243	0.573	0.361	0.966	0.853	0.263	0.572	0.344	0.25	0.305	0.279	0.232	0.484	0.203	0.179
1	1	1	1	0.173	0.142	0.733	0.635	0.201	0.146	0.235	0.175	0.938	0.483	0.557	0.199	0.582	0.256	0.464	0.193
1	1	1	1	0.249	0.483	0.641	0.429	0.729	0.147	0.154	0.41	0.242	0.296	0.212	0.162	0.361	0.228	0.212	0.732
1	1	1	1	0.17	0.213	0.788	0.59	0.269	0.189	0.232	0.175	0.413	0.208	0.17	0.367	0.349	0.173	0.31	0.226
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
